ID	Marine	Freshwater	Terrestrialr
Bacteria|Elusimicrobiota|Elusimicrobia|UBA1565|UBA9628	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|CG1-02-37-114|CG1-02-37-114	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|CG1-02-37-114|JAHJSO01	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|CG1-02-37-114|XYA2-FULL-39-19	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|DTEH01|DTEH01	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|Endomicrobiales|CAIRNS01	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|Endomicrobiales|Endomicrobiaceae	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|Endomicrobiales|JAFGGC01	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|Endomicrobiales|JAFGIL01	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|Endomicrobiales|XYA2-FULL-47-53	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|PHAN01|DTGC01	1	1	1
Bacteria|Elusimicrobiota|Endomicrobia|PHAN01|PHAN01	1	1	1
Bacteria|Elusimicrobiota|UBA5214|UBA5214|UBA5214	1	1	1
Bacteria|Elusimicrobiota|UBA8919|UBA8919|MWCF01	1	1	1
Bacteria|Elusimicrobiota|UBA8919|UBA8919|UBA8919	1	1	1
Bacteria|Eremiobacterota|Eremiobacteria|Baltobacterales|Baltobacteraceae	1	1	1
Bacteria|Eremiobacterota|Eremiobacteria|Baltobacterales|SCRA01	1	1	1
Bacteria|Eremiobacterota|Eremiobacteria|Eremiobacterales|Eremiobacteraceae	1	1	1
Bacteria|Eremiobacterota|JABDET01|JABDET01|JABDET01	1	1	1
Bacteria|Eremiobacterota|JACPDS01|JACPDS01|JACPDS01	1	1	1
Bacteria|Eremiobacterota|JACPDT01|JACPDT01|JACPDT01	1	1	1
Bacteria|Eremiobacterota|SpSt-956|SpSt-956|SpSt-956	1	1	1
Bacteria|Eremiobacterota|Xenobia|CADAWZ01|CADAWZ01	1	1	1
Bacteria|Eremiobacterota|Xenobia|RGZZ01|RGZZ01	1	1	1
Bacteria|Eremiobacterota|Xenobia|Xenobiales|JADMJV01	1	1	1
Bacteria|Eremiobacterota|Xenobia|Xenobiales|Xenobiaceae	1	1	1
Bacteria|FCPU426|JAAXVQ01|JAAXVQ01|JAAXVQ01	1	1	1
Bacteria|FCPU426|Palsa-1180|Palsa-1180|Palsa-1180	1	1	1
Bacteria|FEN-1099|FEN-1099|FEN-1099|FEN-1099	1	1	1
Bacteria|Fermentibacterota|Fermentibacteria|Fermentibacterales|Fermentibacteraceae	1	1	1
Bacteria|Fermentibacterota|JAFGKV01|JAFGKV01|JAFGKV01	1	1	1
Bacteria|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|CAIOZP01	1	1	1
Bacteria|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|Chitinispirillaceae	1	1	1
Bacteria|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|Chitinivibrionaceae	1	1	1
Bacteria|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|WJKA01	1	1	1
Bacteria|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|WJMI01	1	1	1
Bacteria|Fibrobacterota|Chitinivibrionia|Chitinivibrionales|WRFX01	1	1	1
Bacteria|Fibrobacterota|Fibrobacteria|Fibrobacterales|CADBQJ01	1	1	1
Bacteria|Fibrobacterota|Fibrobacteria|Fibrobacterales|Fibrobacteraceae	1	1	1
Bacteria|Fibrobacterota|Fibrobacteria|UBA11236|JADFYW01	1	1	1
Bacteria|Fibrobacterota|Fibrobacteria|UBA11236|UBA11236	1	1	1
Bacteria|Fibrobacterota|Fibrobacteria|UBA5070|UBA5070	1	1	1
Bacteria|Fibrobacterota|OXYB2-FULL-49-7|OXYB2-FULL-49-7|JAEUSG01	1	1	1
Bacteria|Fibrobacterota|OXYB2-FULL-49-7|OXYB2-FULL-49-7|OXYB2-FULL-49-7	1	1	1
Bacteria|Fibrobacterota|OXYB2-FULL-49-7|OXYB2-FULL-49-7|XYB2-FULL-49-35	1	1	1
Bacteria|Firestonebacteria|D2-FULL-39-29|D2-FULL-39-29|CAIOVX01	1	1	1
Bacteria|Firestonebacteria|D2-FULL-39-29|D2-FULL-39-29|D2-FULL-39-29	1	1	1
Bacteria|Firmicutes_A|Ch29|Ch29|Ch29	1	1	1
Bacteria|Firmicutes_A|Ch29|Ch29|JAENYD01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|Acetivibrionaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DSM-27016	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DSM-2933	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DSM-8532	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DTU013	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DULL01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DUMB01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DUMC01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|DUMO01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|RGIG10202	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|SZUA-474	1	1	1
Bacteria|Firmicutes_A|Clostridia|Acetivibrionales|UBA4821	1	1	1
Bacteria|Firmicutes_A|Clostridia|Caldicoprobacterales|Caldicoprobacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Caldicoprobacterales|DTU083	1	1	1
Bacteria|Firmicutes_A|Clostridia|Caldicoprobacterales|UBA3941	1	1	1
Bacteria|Firmicutes_A|Clostridia|Caldicoprobacterales|Xylanivirgaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|Borkfalkiaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|CAG-1252	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|CAG-138	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|CAG-314	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|CAG-552	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|CAG-74	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|CAG-917	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|Christensenellaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|DTU072	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|DUVY01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|GCA-900066905	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|HGM11417	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|MARSEILLE-P3954	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|MB2-83	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|MGBC116941	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|NSJ-53	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|QALW01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|QAND01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|RUG350	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|SZUA-584	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UBA1242	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UBA1431	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UBA1750	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UBA3700	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UBA6094	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UBA941	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|UMGS416	1	1	1
Bacteria|Firmicutes_A|Clostridia|Christensenellales|WQRI01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Clostridiales|Caloramatoraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Clostridiales|Clostridiaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Clostridiales|Oxobacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|DUPQ01|DUPQ01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Eubacteriales|Alkalibacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Eubacteriales|Anaerofustaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Eubacteriales|Eubacteriaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Eubacteriales|Garciellaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Eubacteriales|UBA1433	1	1	1
Bacteria|Firmicutes_A|Clostridia|HGM11327|HGM11327	1	1	1
Bacteria|Firmicutes_A|Clostridia|HGM11514|HGM11514	1	1	1
Bacteria|Firmicutes_A|Clostridia|JAAYHZ01|JAAYHZ01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|Anaerotignaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|CAG-274	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|Cellulosilyticaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|Defluviitaleaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|DSM-24629	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|JAAYNZ01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|Lachnospiraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|UBA12420	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|UBA1390	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|UBA5962	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|Vallitaleaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|Vallitaleaceae_A	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|WQUN01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|WRAA01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|WRAX01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lachnospirales|WRBF01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Lutisporales|Lutisporaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Mahellales|DUOD01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Mahellales|Mahellaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Monoglobales|Firm-18	1	1	1
Bacteria|Firmicutes_A|Clostridia|Monoglobales|Monoglobaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Monoglobales|UMGS1388	1	1	1
Bacteria|Firmicutes_A|Clostridia|Monoglobales|WRAG01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Monoglobales|WRBX01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|Acutalibacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|Butyricicoccaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|BX7	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|CAG-272	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|CAG-382	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|CAJFTT01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|Ethanoligenenaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|JAAYOS01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|JAAYXM01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|Oscillospiraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|QAKW01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|QAMX01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|RGIG5299	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|RGIG5554	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|RGIG577	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|RGIG7773	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|RGIG8002	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|Ruminococcaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|SIG519	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|SIG530	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|UBA1758	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|UBA644	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|UBA929	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|UMGS1783	1	1	1
Bacteria|Firmicutes_A|Clostridia|Oscillospirales|WRJC01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Acidaminobacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Anaerovoracaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|BM714	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Caminicellaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Filifactoraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|JAAYPU01	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Natronincolaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Peptostreptococcaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|T1SED10-28	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Thermotaleaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Peptostreptococcales|Tindalliaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|RGIG6154|RGIG6154	1	1	1
Bacteria|Firmicutes_A|Clostridia|RGIG8785|RGIG8785	1	1	1
Bacteria|Firmicutes_A|Clostridia|RUG12999|RUG12999	1	1	1
Bacteria|Firmicutes_A|Clostridia|Saccharofermentanales|DTU023	1	1	1
Bacteria|Firmicutes_A|Clostridia|Saccharofermentanales|Fastidiosipilaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Saccharofermentanales|Saccharofermentanaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Saccharofermentanales|UBA5734	1	1	1
Bacteria|Firmicutes_A|Clostridia|SK-Y3|JACMMQ01	1	1	1
Bacteria|Firmicutes_A|Clostridia|SK-Y3|SK-Y3	1	1	1
Bacteria|Firmicutes_A|Clostridia|TANB77|CAG-465	1	1	1
Bacteria|Firmicutes_A|Clostridia|TANB77|CAG-508	1	1	1
Bacteria|Firmicutes_A|Clostridia|TANB77|RGIG9151	1	1	1
Bacteria|Firmicutes_A|Clostridia|TANB77|SIG350	1	1	1
Bacteria|Firmicutes_A|Clostridia|TANB77|UBA1234	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Caldisalinibacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Clostridiisalibacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Dethiosulfatibacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Gottschalkiaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|GPF-1	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|MCWD3	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|MES13	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Peptoniphilaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|PP17-6a	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Proteiniboraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Sedimentibacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|SIT17	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Sporanaerobacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Tepidimicrobiaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Thermohalobacteraceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|Tissierellaceae	1	1	1
Bacteria|Firmicutes_A|Clostridia|Tissierellales|VENL01	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1212|RGIG7378	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1212|SIG427	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1212|UBA1212	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1212|UBA1255	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1212|UBA1257	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1381|CAJOGA01	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1381|UBA1381	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1381|UBA9506	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA1381|UMGS1253	1	1	1
Bacteria|Firmicutes_A|Clostridia|UBA8921|UBA8921	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1810|UMGS1810	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1840|HGM11507	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1840|UMGS1840	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1883|HGM11501	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1883|JAAYMJ01	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1883|UMGS1540	1	1	1
Bacteria|Firmicutes_A|Clostridia|UMGS1883|UMGS1883	1	1	1
Bacteria|Firmicutes_A|Clostridia|WRCU01|WRCU01	1	1	1
Bacteria|Firmicutes_A|Clostridia|WRLR01|WRLR01	1	1	1
Bacteria|Firmicutes_A|Tb-RUG-66|Tb-RUG-66|Tb-RUG-66	1	1	1
Bacteria|Firmicutes_A|Thermoanaerobacteria|Caldicellulosiruptorales|Caldicellulosiruptoraceae	1	1	1
Bacteria|Firmicutes_A|Thermoanaerobacteria|Thermoanaerobacterales|Caldanaerobiaceae	1	1	1
Bacteria|Firmicutes_A|Thermoanaerobacteria|Thermoanaerobacterales|Thermoanaerobacteraceae	1	1	1
Bacteria|Firmicutes_A|Thermoanaerobacteria|Thermoanaerobacterales|UBA4877	1	1	1
Bacteria|Firmicutes_A|Thermosediminibacteria|Koleobacterales|Koleobacteraceae	1	1	1
Bacteria|Firmicutes_A|Thermosediminibacteria|Koleobacterales|UBA3567	1	1	1
Bacteria|Firmicutes_A|Thermosediminibacteria|Thermosediminibacterales|Tepidanaerobacteraceae	1	1	1
Bacteria|Firmicutes_A|Thermosediminibacteria|Thermosediminibacterales|Thermosediminibacteraceae	1	1	1
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Acholeplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|Anaeroplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|UBA5453	1	1	1
Bacteria|Firmicutes|Bacilli|Acholeplasmatales|WRBM01	1	1	1
Bacteria|Firmicutes|Bacilli|Alicyclobacillales|Acidibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Alicyclobacillales|Alicyclobacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Aneurinibacillales|Aneurinibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Aneurinibacillales|RAOX-1	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Aeribacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Anoxybacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_A|Planococcaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_G	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_H	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_I	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae_L	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|Bacillaceae_B	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|Bacillaceae_C	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|Bacillaceae_K	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|Domibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|DSM-1321	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|DSM-18226	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|DSM-25281	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|Jeotgalibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_B|R1DC41	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_C|Bacillaceae_J	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_D|Alkalibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_D|Amphibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_D|Bacillaceae_N	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_D|Bacillaceae_O	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_D|DSM-28697	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_D|Halobacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_E|Massilibacteriaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_E|SA5d-4	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_F|Bacillaceae_M	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_G|Fictibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_G|HB172195	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_G|Sporolactobacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_G|UBA6769	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_H|Anaerobacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_H|Bacillaceae_D	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_H|Bacillaceae_F	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_H|KJ1-10-99	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_H|Marinococcaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|HMF5848	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales_H|Salisediminibacteriaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|SA4	1	1	1
Bacteria|Firmicutes|Bacilli|Bacillales|SM2101	1	1	1
Bacteria|Firmicutes|Bacilli|Brevibacillales|Brevibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|CAJFEE01|CAJFEE01	1	1	1
Bacteria|Firmicutes|Bacilli|Caldalkalibacillales|Caldalkalibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Caldalkalibacillales|JCM-10596	1	1	1
Bacteria|Firmicutes|Bacilli|Calditerricolales|Calditerricolaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Culicoidibacterales|BHER01	1	1	1
Bacteria|Firmicutes|Bacilli|Culicoidibacterales|Culicoidibacteraceae	1	1	1
Bacteria|Firmicutes|Bacilli|Culicoidibacterales|ZOR0006	1	1	1
Bacteria|Firmicutes|Bacilli|Desulfuribacillales|Desulfuribacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|DSM-16016|Caldibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|DSM-22653|DSM-22653	1	1	1
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Coprobacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Erysipelotrichales|Erysipelotrichaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Exiguobacterales|Exiguobacteraceae	1	1	1
Bacteria|Firmicutes|Bacilli|Haloplasmatales_A|Turicibacteraceae	1	1	1
Bacteria|Firmicutes|Bacilli|Haloplasmatales|Haloplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Izemoplasmatales|Izemoplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Izemoplasmatales|UBA1188	1	1	1
Bacteria|Firmicutes|Bacilli|Izemoplasmatales|UBA5603	1	1	1
Bacteria|Firmicutes|Bacilli|JACDOE01|JACDOE01	1	1	1
Bacteria|Firmicutes|Bacilli|JC228|JC228	1	1	1
Bacteria|Firmicutes|Bacilli|Kyrpidiales|Kyrpidiaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Aerococcaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Catellicoccaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Enterococcaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Listeriaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Lactobacillales|Vagococcaceae	1	1	1
Bacteria|Firmicutes|Bacilli|MAG-NZ|MAG-NZ	1	1	1
Bacteria|Firmicutes|Bacilli|ML615J-28|CAG-313	1	1	1
Bacteria|Firmicutes|Bacilli|ML615J-28|CAG-698	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|GCF-1484045	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|Hepatoplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|JABABV01	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|Metamycoplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|MT37	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|Mycoplasmataceae	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|Mycoplasmoidaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|UBA3375	1	1	1
Bacteria|Firmicutes|Bacilli|Mycoplasmatales|VBWQ01	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|DA-C8	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|DY6	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|K13	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|NBRC-103111	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|Paenibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|Reconcilibacillaceae	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|REEB470	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|SCSIO-06110	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|UBA4045	1	1	1
Bacteria|Firmicutes|Bacilli|Paenibacillales|YIM-B00363	1	1	1
