	parent	node	label	nodeClass	nodeDepth	numGroup
516	2399	516	f__UBA3940	OTU	5	NoUse
517	2400	517	f__Anaerolineaceae	OTU	5	<10
518	2400	518	f__DRKV01	OTU	5	NoUse
519	2400	519	f__DRMV01	OTU	5	NoUse
520	2400	520	f__E44-bin32	OTU	5	NoUse
521	2400	521	f__EnvOPS12	OTU	5	10-100
522	2400	522	f__JABWBV01	OTU	5	NoUse
523	2400	523	f__JACQED01	OTU	5	NoUse
524	2400	524	f__RBG-16-64-43	OTU	5	<10
525	2400	525	f__UBA11579	OTU	5	NoUse
526	2400	526	f__UBA11657	OTU	5	<10
527	2400	527	f__UBA11858	OTU	5	<10
528	2400	528	f__UBA4823	OTU	5	<10
529	2400	529	f__UBA6663	OTU	5	<10
530	2400	530	f__UBA6668	OTU	5	NoUse
531	2400	531	f__VGOW01	OTU	5	NoUse
532	2401	532	f__Ardenticatenaceae	OTU	5	NoUse
533	2401	533	f__JAADHH01	OTU	5	NoUse
534	2402	534	f__B4-G1	OTU	5	NoUse
535	2402	535	f__DUEL01	OTU	5	NoUse
536	2402	536	f__SLSP01	OTU	5	NoUse
537	2403	537	f__Caldilineaceae	OTU	5	<10
538	2404	538	f__CG2-30-64-16	OTU	5	<10
539	2405	539	f__DRVO01	OTU	5	NoUse
540	2406	540	f__DSLN01	OTU	5	NoUse
541	2407	541	f__DTLA01	OTU	5	NoUse
542	2408	542	f__DTPP01	OTU	5	NoUse
543	2409	543	f__DUEN01	OTU	5	NoUse
544	2410	544	f__E26-bin7	OTU	5	NoUse
545	2411	545	f__J102	OTU	5	NoUse
546	2412	546	f__JAADDB01	OTU	5	NoUse
547	2413	547	f__JAAEKA01	OTU	5	NoUse
548	2414	548	f__JAAYEA01	OTU	5	NoUse
549	2415	549	f__JAAYZQ01	OTU	5	<10
550	2416	550	f__JACIWP01	OTU	5	NoUse
551	2417	551	f__JACIWR01	OTU	5	NoUse
552	2418	552	f__JACRMK01	OTU	5	NoUse
553	2419	553	f__JAFGEY01	OTU	5	NoUse
554	2420	554	f__JAHJIN01	OTU	5	NoUse
555	2421	555	f__Promineofilaceae	OTU	5	NoUse
556	2421	556	f__UBA4811	OTU	5	NoUse
557	2422	557	f__S016-19	OTU	5	NoUse
558	2423	558	f__S140-20	OTU	5	NoUse
559	2424	559	f__SpSt-313	OTU	5	NoUse
560	2425	560	f__SpSt-600	OTU	5	NoUse
561	2426	561	f__SSC4	OTU	5	NoUse
562	2427	562	f__Fen-1058	OTU	5	NoUse
563	2427	563	f__J036	OTU	5	NoUse
564	2427	564	f__Thermoflexaceae	OTU	5	<10
565	2428	565	f__UBA1429	OTU	5	NoUse
566	2429	566	f__JACIWT01	OTU	5	NoUse
567	2429	567	f__UBA2200	OTU	5	<10
568	2430	568	f__UBA3071	OTU	5	NoUse
569	2431	569	f__SHND01	OTU	5	<10
570	2431	570	f__UBA4142	OTU	5	<10
571	2432	571	f__B3-Chlor	OTU	5	NoUse
572	2432	572	f__UBA7937	OTU	5	NoUse
573	2433	573	f__JAANWY01	OTU	5	NoUse
574	2433	574	f__SHYO01	OTU	5	NoUse
575	2433	575	f__UCB3	OTU	5	<10
576	2434	576	f__VGOG01	OTU	5	NoUse
577	2435	577	f__54-19	OTU	5	NoUse
578	2435	578	f__JADMIH01	OTU	5	NoUse
579	2435	579	f__QHBQ01	OTU	5	NoUse
580	2436	580	f__Chloroflexaceae	OTU	5	NoUse
581	2436	581	f__Herpetosiphonaceae	OTU	5	NoUse
582	2436	582	f__Roseiflexaceae	OTU	5	<10
583	2437	583	f__DTKN01	OTU	5	NoUse
584	2438	584	f__Thermobaculaceae	OTU	5	NoUse
585	2439	585	f__CADCWN01	OTU	5	NoUse
586	2439	586	f__CFX8	OTU	5	<10
587	2439	587	f__Thermomicrobiaceae	OTU	5	<10
588	2439	588	f__UBA6265	OTU	5	<10
589	2440	589	f__Bin125	OTU	5	NoUse
590	2441	590	f__ARS1013	OTU	5	<10
591	2441	591	f__BS750m-G39	OTU	5	NoUse
592	2441	592	f__CSSed11-197	OTU	5	NoUse
593	2441	593	f__Dehalococcoidaceae	OTU	5	NoUse
594	2441	594	f__E44-bin46	OTU	5	NoUse
595	2441	595	f__E44-bin88	OTU	5	NoUse
596	2441	596	f__Fen-1064	OTU	5	<10
597	2441	597	f__GCA-2688105	OTU	5	NoUse
598	2441	598	f__JACPPQ01	OTU	5	NoUse
599	2441	599	f__JACQON01	OTU	5	NoUse
600	2441	600	f__JAFGLR01	OTU	5	NoUse
601	2441	601	f__JAHJRU01	OTU	5	NoUse
602	2441	602	f__RBG-16-60-22	OTU	5	<10
603	2441	603	f__S120	OTU	5	NoUse
604	2441	604	f__SOJS01	OTU	5	NoUse
605	2441	605	f__SURF-40	OTU	5	NoUse
606	2441	606	f__UBA1222	OTU	5	NoUse
607	2441	607	f__UBA2162	OTU	5	NoUse
608	2441	608	f__UBA3254	OTU	5	NoUse
609	2441	609	f__UBA4087	OTU	5	NoUse
610	2441	610	f__UBA5627	OTU	5	NoUse
611	2441	611	f__UBA5760	OTU	5	<10
612	2441	612	f__W111	OTU	5	NoUse
613	2441	613	f__W498	OTU	5	NoUse
614	2442	614	f__DSGV01	OTU	5	NoUse
615	2443	615	f__JACRBR01	OTU	5	NoUse
616	2443	616	f__RBG-16-68-14	OTU	5	NoUse
617	2443	617	f__WHTK01	OTU	5	NoUse
618	2444	618	f__E44-bin15	OTU	5	<10
619	2445	619	f__FW602-bin16	OTU	5	NoUse
620	2446	620	f__GCA-2717565	OTU	5	<10
621	2447	621	f__AB-539-J10	OTU	5	<10
622	2447	622	f__UBA5620	OTU	5	NoUse
623	2447	623	f__UBA5629	OTU	5	NoUse
624	2448	624	f__JABGRK01	OTU	5	NoUse
625	2449	625	f__JACPEP01	OTU	5	NoUse
626	2450	626	f__JACPPT01	OTU	5	NoUse
627	2451	627	f__JACPPY01	OTU	5	NoUse
628	2452	628	f__JACPQD01	OTU	5	NoUse
629	2453	629	f__JACPQF01	OTU	5	NoUse
630	2454	630	f__JACPQK01	OTU	5	NoUse
631	2455	631	f__JACPQL01	OTU	5	NoUse
632	2456	632	f__JACQGW01	OTU	5	NoUse
633	2457	633	f__JACQTR01	OTU	5	NoUse
634	2458	634	f__JACQTT01	OTU	5	NoUse
635	2459	635	f__JACQUA01	OTU	5	NoUse
636	2460	636	f__JACQUD01	OTU	5	NoUse
637	2461	637	f__JACQUE01	OTU	5	NoUse
638	2462	638	f__JACVQG01	OTU	5	NoUse
639	2462	639	f__JAHKAY01	OTU	5	NoUse
640	2463	640	f__JAENJB01	OTU	5	NoUse
641	2464	641	f__JACQUO01	OTU	5	NoUse
642	2465	642	f__JdFR-54	OTU	5	NoUse
643	2466	643	f__Plut-88900	OTU	5	NoUse
644	2467	644	f__RBG-13-53-26	OTU	5	<10
645	2468	645	f__GCA-002694895	OTU	5	NoUse
646	2468	646	f__GCA-002723415	OTU	5	<10
647	2468	647	f__GCA-2719675	OTU	5	<10
648	2468	648	f__GCA-2722455	OTU	5	NoUse
649	2468	649	f__OSU-TB39	OTU	5	<10
650	2468	650	f__UBA11138	OTU	5	10-100
651	2468	651	f__UBA2962	OTU	5	<10
652	2468	652	f__UBA6927	OTU	5	<10
653	2468	653	f__UBA826	OTU	5	<10
654	2468	654	f__VGZR01	OTU	5	NoUse
655	2469	655	f__SAR202-VII-2	OTU	5	NoUse
656	2468	656	f__VXLM01	OTU	5	<10
657	2470	657	f__SHXV01	OTU	5	NoUse
658	2471	658	f__JACPQI01	OTU	5	NoUse
659	2471	659	f__SHYB01	OTU	5	NoUse
660	2471	660	f__SHYL01	OTU	5	NoUse
661	2472	661	f__JACQUQ01	OTU	5	NoUse
662	2472	662	f__SHYC01	OTU	5	<10
663	2472	663	f__SHYD01	OTU	5	<10
664	2473	664	f__SHYM01	OTU	5	NoUse
665	2474	665	f__HRbin24	OTU	5	<10
666	2474	666	f__RBG-16-64-32	OTU	5	<10
667	2474	667	f__SM23-28-2	OTU	5	NoUse
668	2474	668	f__WHTN01	OTU	5	NoUse
669	2475	669	f__SpSt-223	OTU	5	NoUse
670	2476	670	f__SpSt-899	OTU	5	NoUse
671	2476	671	f__SZUA-161	OTU	5	NoUse
672	2477	672	f__Tepidiformaceae	OTU	5	NoUse
673	2478	673	f__HRBIN23	OTU	5	<10
674	2478	674	f__JACPCK01	OTU	5	NoUse
675	2478	675	f__JACQUN01	OTU	5	NoUse
676	2478	676	f__SHYT01	OTU	5	NoUse
677	2478	677	f__UBA1127	OTU	5	<10
678	2479	678	f__Bin127	OTU	5	10-100
679	2479	679	f__SHXW01	OTU	5	<10
680	2479	680	f__TMED-70	OTU	5	10-100
681	2479	681	f__UBA1151	OTU	5	<10
682	2479	682	f__UBA1328	OTU	5	NoUse
683	2480	683	f__UBA2247	OTU	5	NoUse
684	2481	684	f__UBA2777	OTU	5	NoUse
685	2482	685	f__UBA2963	OTU	5	<10
686	2483	686	f__UBA2979	OTU	5	<10
687	2484	687	f__UBA2985	OTU	5	<10
688	2485	688	f__UBA3088	OTU	5	NoUse
689	2486	689	f__GCA-2712585	OTU	5	<10
690	2486	690	f__JAAXIE01	OTU	5	NoUse
691	2486	691	f__UBA2588	OTU	5	10-100
692	2486	692	f__UBA3495	OTU	5	100-500
693	2487	693	f__JACQUM01	OTU	5	NoUse
694	2487	694	f__UBA6926	OTU	5	NoUse
695	2487	695	f__VFHL01	OTU	5	NoUse
696	2488	696	f__JACPCL1	OTU	5	NoUse
697	2488	697	f__JACQOS01	OTU	5	NoUse
698	2488	698	f__QGNO01	OTU	5	NoUse
699	2488	699	f__SHYF01	OTU	5	NoUse
700	2488	700	f__UBA6952	OTU	5	10-100
701	2489	701	f__WHTO01	OTU	5	NoUse
702	2490	702	f__DTOL01	OTU	5	NoUse
703	2490	703	f__JACQYG01	OTU	5	NoUse
704	2491	704	f__JACQUS01	OTU	5	NoUse
705	2492	705	f__JACDGC01	OTU	5	<10
706	2492	706	f__Ktedonobacteraceae	OTU	5	<10
707	2493	707	f__CSP1-4	OTU	5	<10
708	2493	708	f__Limnocylindraceae	OTU	5	NoUse
709	2494	709	f__CF-107	OTU	5	NoUse
710	2494	710	f__P2-11E	OTU	5	NoUse
711	2495	711	f__QHBO01	OTU	5	<10
712	2496	712	f__UBA11872	OTU	5	NoUse
713	2496	713	f__VXNJ01	OTU	5	NoUse
714	2497	714	f__VXOZ01	OTU	5	NoUse
715	2498	715	f__SpSt-225	OTU	5	NoUse
716	2499	716	f__UBA12225	OTU	5	NoUse
717	2500	717	f__UBA4733	OTU	5	NoUse
718	2501	718	f__UBA5177	OTU	5	NoUse
719	2502	719	f__CF-72	OTU	5	<10
720	2502	720	f__JACQUR01	OTU	5	NoUse
721	2502	721	f__SHYK01	OTU	5	NoUse
722	2502	722	f__UBA6077	OTU	5	NoUse
723	2503	723	f__CACIAM-69d	OTU	5	NoUse
724	2504	724	f__CAIUCS01	OTU	5	NoUse
725	2505	725	f__CAISPN01	OTU	5	NoUse
726	2505	726	f__Chamaesiphonaceae	OTU	5	NoUse
727	2505	727	f__Chroococcidiopsidaceae	OTU	5	NoUse
728	2505	728	f__Coleofasciculaceae	OTU	5	<10
729	2505	729	f__Cyanobacteriaceae	OTU	5	NoUse
730	2505	730	f__Desertifilaceae	OTU	5	NoUse
731	2505	731	f__FACHB-T130	OTU	5	NoUse
732	2505	732	f__Geitlerinemaceae	OTU	5	NoUse
733	2505	733	f__Geitlerinemaceae_A	OTU	5	NoUse
734	2505	734	f__Gloeocapsaceae	OTU	5	NoUse
735	2505	735	f__Gomphosphaeriaceae	OTU	5	NoUse
736	2505	736	f__JAABRE01	OTU	5	NoUse
737	2505	737	f__JAAUTE01	OTU	5	NoUse
738	2505	738	f__JAAUUE01	OTU	5	NoUse
739	2505	739	f__Microcoleaceae	OTU	5	10-100
740	2505	740	f__Microcystaceae	OTU	5	10-100
741	2505	741	f__Microcystaceae_A	OTU	5	NoUse
742	2505	742	f__Nostocaceae	OTU	5	10-100
743	2505	743	f__Oscillatoriaceae	OTU	5	NoUse
744	2505	744	f__Oscillatoriaceae_A	OTU	5	NoUse
745	2505	745	f__Phormidiaceae_A	OTU	5	NoUse
746	2505	746	f__Prochloraceae	OTU	5	NoUse
747	2505	747	f__Rubidibacteraceae	OTU	5	NoUse
748	2505	748	f__SIO1D9	OTU	5	NoUse
749	2505	749	f__Spirulinaceae	OTU	5	<10
750	2505	750	f__Xenococcaceae	OTU	5	NoUse
751	2506	751	f__Elainellaceae	OTU	5	NoUse
752	2507	752	f__FACHB-261	OTU	5	NoUse
753	2508	753	f__FACHB-46	OTU	5	NoUse
754	2509	754	f__GCF-001939115	OTU	5	NoUse
755	2510	755	f__Gloeobacteraceae	OTU	5	NoUse
756	2510	756	f__LV9	OTU	5	NoUse
757	2511	757	f__Gloeomargaritaceae	OTU	5	NoUse
758	2512	758	f__Leptolyngbyaceae	OTU	5	10-100
759	2513	759	f__Neosynechococcaceae	OTU	5	NoUse
760	2514	760	f__Cyanobiaceae	OTU	5	500-1000
761	2515	761	f__JA-3-3Ab	OTU	5	NoUse
762	2515	762	f__PCC-7336	OTU	5	NoUse
763	2516	763	f__PCC-7407	OTU	5	NoUse
764	2517	764	f__Prochlorotrichaceae	OTU	5	NoUse
765	2518	765	f__Phormidesmiaceae	OTU	5	<10
766	2519	766	f__Pseudanabaenaceae	OTU	5	10-100
767	2520	767	f__Synechococcaceae	OTU	5	NoUse
768	2521	768	f__Thermosynechococcaceae	OTU	5	NoUse
769	2522	769	f__JACMPN01	OTU	5	NoUse
770	2523	770	f__UBA4093	OTU	5	<10
771	2523	771	f__UBA8530	OTU	5	NoUse
772	2523	772	f__VGJW01	OTU	5	NoUse
773	2524	773	f__JACMQJ01	OTU	5	NoUse
774	2524	774	f__UBA7694	OTU	5	NoUse
775	2525	775	f__2-02-FULL-35-15	OTU	5	<10
776	2526	776	f__Caenarcanaceae	OTU	5	<10
777	2526	777	f__LMEP-6097	OTU	5	NoUse
778	2527	778	f__CAJFVJ01	OTU	5	NoUse
779	2527	779	f__Gastranaerophilaceae	OTU	5	NoUse
780	2527	780	f__RUG14156	OTU	5	NoUse
781	2527	781	f__UBA9579	OTU	5	NoUse
782	2528	782	f__Obscuribacteraceae	OTU	5	10-100
783	2529	783	f__Vampirovibrionaceae	OTU	5	<10
784	2530	784	f__B13-G15	OTU	5	<10
785	2530	785	f__RBG-16-54-18	OTU	5	<10
786	2531	786	f__DTGN01	OTU	5	NoUse
787	2531	787	f__UBA1163	OTU	5	10-100
788	2532	788	f__WVXP01	OTU	5	NoUse
789	2533	789	f__Adiutricaceae	OTU	5	NoUse
790	2533	790	f__JAHJTB01	OTU	5	NoUse
791	2534	791	f__Desulfarculaceae	OTU	5	<10
792	2534	792	f__JAHJDS01	OTU	5	NoUse
793	2535	793	f__0-14-0-80-60-11	OTU	5	10-100
794	2535	794	f__Desulfobaccaceae	OTU	5	<10
795	2536	795	f__C00003060	OTU	5	<10
796	2536	796	f__C00003106	OTU	5	NoUse
797	2536	797	f__DTYH01	OTU	5	NoUse
798	2537	798	f__4572-123	OTU	5	NoUse
799	2537	799	f__4be13	OTU	5	NoUse
800	2537	800	f__B30-G6	OTU	5	NoUse
801	2537	801	f__BuS5	OTU	5	NoUse
802	2537	802	f__CAFBRK01	OTU	5	NoUse
803	2537	803	f__CAJINA01	OTU	5	NoUse
804	2537	804	f__CR-1	OTU	5	NoUse
805	2537	805	f__Desulfatibacillaceae	OTU	5	NoUse
806	2537	806	f__Desulfatirhabdiaceae	OTU	5	NoUse
807	2537	807	f__Desulfobacteraceae	OTU	5	10-100
808	2537	808	f__Desulfobacteraceae_A	OTU	5	NoUse
809	2537	809	f__Desulfococcaceae	OTU	5	NoUse
810	2537	810	f__Desulfolunaceae	OTU	5	<10
811	2537	811	f__Desulforegulaceae	OTU	5	NoUse
812	2537	812	f__Desulfosarcinaceae	OTU	5	10-100
813	2537	813	f__Desulfosudaceae	OTU	5	NoUse
814	2537	814	f__ETH-SRB1	OTU	5	<10
815	2537	815	f__GCA-2748835	OTU	5	NoUse
816	2537	816	f__JAABPS01	OTU	5	NoUse
817	2537	817	f__JAABRJ01	OTU	5	NoUse
818	2537	818	f__JAABTS01	OTU	5	NoUse
819	2537	819	f__JAEINQ01	OTU	5	NoUse
820	2537	820	f__JAHDSC01	OTU	5	NoUse
821	2537	821	f__Magnetomoraceae	OTU	5	NoUse
822	2537	822	f__QNYZ01	OTU	5	<10
823	2537	823	f__RPRI01	OTU	5	NoUse
824	2537	824	f__SG8-13	OTU	5	10-100
825	2537	825	f__SKZT01	OTU	5	NoUse
826	2537	826	f__SURF-15	OTU	5	<10
827	2537	827	f__SURF-3	OTU	5	<10
828	2537	828	f__SURF-7	OTU	5	NoUse
829	2537	829	f__UBA11574	OTU	5	<10
830	2537	830	f__UBA2156	OTU	5	10-100
831	2537	831	f__UBA2174	OTU	5	<10
832	2537	832	f__UBA2174_A	OTU	5	NoUse
833	2537	833	f__UBA2245	OTU	5	NoUse
834	2537	834	f__UBA5616	OTU	5	NoUse
835	2537	835	f__UBA5852	OTU	5	NoUse
836	2537	836	f__YD0425bin50	OTU	5	NoUse
837	2537	837	f__YD0425bin51	OTU	5	NoUse
838	2538	838	f__BM004	OTU	5	<10
839	2538	839	f__Desulfobulbaceae	OTU	5	<10
840	2538	840	f__Desulfocapsaceae	OTU	5	10-100
841	2538	841	f__Desulfurivibrionaceae	OTU	5	<10
842	2538	842	f__S012-135	OTU	5	NoUse
843	2539	843	f__Desulfofervidaceae	OTU	5	NoUse
844	2539	844	f__DG-60	OTU	5	NoUse
845	2540	845	f__Desulfomonilaceae	OTU	5	<10
846	2541	846	f__UBA1062	OTU	5	<10
847	2542	847	f__ATBO01	OTU	5	NoUse
848	2542	848	f__BM103	OTU	5	<10
849	2542	849	f__BM501	OTU	5	NoUse
850	2542	850	f__BM515	OTU	5	NoUse
851	2542	851	f__DDH964	OTU	5	NoUse
852	2542	852	f__Desulfuromonadaceae	OTU	5	<10
853	2542	853	f__Geoalkalibacteraceae	OTU	5	NoUse
854	2542	854	f__Geopsychrobacteraceae	OTU	5	10-100
855	2542	855	f__Geothermobacteraceae	OTU	5	NoUse
856	2542	856	f__JAAXQG01	OTU	5	NoUse
857	2542	857	f__JAAYDE01	OTU	5	NoUse
858	2542	858	f__JACZKF01	OTU	5	NoUse
859	2542	859	f__Syntrophotaleaceae	OTU	5	<10
860	2542	860	f__SZUA-401	OTU	5	NoUse
861	2542	861	f__SZUA-540	OTU	5	NoUse
862	2542	862	f__Trichloromonadaceae	OTU	5	<10
863	2542	863	f__UBA2197	OTU	5	NoUse
864	2542	864	f__UBA2294	OTU	5	NoUse
865	2542	865	f__WTL	OTU	5	NoUse
866	2543	866	f__CAIOGM01	OTU	5	NoUse
867	2543	867	f__Geobacteraceae	OTU	5	<10
868	2543	868	f__Pseudopelobacteraceae	OTU	5	10-100
869	2544	869	f__Dissulfuribacteraceae	OTU	5	NoUse
870	2544	870	f__Dissulfurirhabdaceae	OTU	5	NoUse
871	2544	871	f__QOAL01	OTU	5	NoUse
872	2544	872	f__S140-46	OTU	5	NoUse
873	2544	873	f__UBA3076	OTU	5	<10
874	2544	874	f__UBA5754	OTU	5	NoUse
875	2545	875	f__B25-G16	OTU	5	<10
876	2545	876	f__Desulfatiglandaceae	OTU	5	NoUse
877	2545	877	f__DTHC01	OTU	5	NoUse
878	2545	878	f__HGW-15	OTU	5	<10
879	2546	879	f__DSWW01	OTU	5	NoUse
880	2547	880	f__DTXE01	OTU	5	NoUse
881	2548	881	f__S146-70	OTU	5	NoUse
882	2549	882	f__S146-80	OTU	5	NoUse
883	2550	883	f__GWC2-42-11	OTU	5	NoUse
884	2550	884	f__UBA9637	OTU	5	NoUse
885	2551	885	f__JACPFL01	OTU	5	NoUse
886	2552	886	f__JACQYL01	OTU	5	NoUse
887	2553	887	f__JADFVX01	OTU	5	NoUse
888	2554	888	f__JADFXK01	OTU	5	NoUse
889	2555	889	f__JAENJC01	OTU	5	NoUse
890	2556	890	f__JdFR-97	OTU	5	<10
891	2557	891	f__QYQD01	OTU	5	NoUse
892	2558	892	f__RBG-13-43-22	OTU	5	NoUse
893	2559	893	f__SM23-61	OTU	5	<10
894	2560	894	f__CG2-30-49-12	OTU	5	NoUse
895	2560	895	f__DTLJ01	OTU	5	NoUse
896	2560	896	f__DTLK01	OTU	5	NoUse
897	2560	897	f__Fen-1087	OTU	5	<10
898	2560	898	f__JAAYKM01	OTU	5	NoUse
899	2560	899	f__JACQWR01	OTU	5	NoUse
900	2560	900	f__JADFWA01	OTU	5	NoUse
901	2560	901	f__JAFGHS01	OTU	5	NoUse
902	2560	902	f__JAFGIO01	OTU	5	NoUse
903	2560	903	f__PHBD01	OTU	5	<10
904	2560	904	f__Smithellaceae	OTU	5	10-100
905	2560	905	f__Syntrophaceae	OTU	5	NoUse
906	2560	906	f__UBA2185	OTU	5	<10
907	2560	907	f__UBA2210	OTU	5	NoUse
908	2560	908	f__UBA2251	OTU	5	NoUse
909	2560	909	f__UBA4767	OTU	5	NoUse
910	2560	910	f__UBA4778	OTU	5	10-100
911	2560	911	f__UBA5619	OTU	5	<10
912	2560	912	f__UBA6109	OTU	5	NoUse
913	2560	913	f__UBA6807	OTU	5	NoUse
914	2560	914	f__UBA8958	OTU	5	NoUse
915	2561	915	f__B119-G9	OTU	5	NoUse
916	2562	916	f__BM002	OTU	5	<10
917	2563	917	f__DSM-9756	OTU	5	NoUse
918	2563	918	f__Syntrophobacteraceae	OTU	5	<10
919	2563	919	f__Thermodesulforhabdaceae	OTU	5	NoUse
920	2564	920	f__ST65	OTU	5	NoUse
921	2564	921	f__Thermodesulfatatoraceae	OTU	5	NoUse
922	2564	922	f__Thermodesulfobacteriaceae	OTU	5	NoUse
923	2565	923	f__UBA8473	OTU	5	NoUse
924	2566	924	f__CAIRTM01	OTU	5	<10
925	2566	925	f__CAIYCZ01	OTU	5	<10
926	2567	926	f__JAGOGO01	OTU	5	NoUse
927	2568	927	f__WTBG01	OTU	5	<10
928	2569	928	f__JAFGAS01	OTU	5	NoUse
929	2569	929	f__JAFGFE01	OTU	5	NoUse
930	2569	930	f__Zymogeniaceae	OTU	5	NoUse
931	2570	931	f__Ch29	OTU	5	NoUse
932	2570	932	f__JAENYD01	OTU	5	NoUse
933	2571	933	f__Acetivibrionaceae	OTU	5	<10
934	2571	934	f__DSM-27016	OTU	5	NoUse
935	2571	935	f__DSM-2933	OTU	5	NoUse
936	2571	936	f__DSM-8532	OTU	5	NoUse
937	2571	937	f__DTU013	OTU	5	NoUse
938	2571	938	f__DULL01	OTU	5	NoUse
939	2571	939	f__DUMB01	OTU	5	NoUse
940	2571	940	f__DUMC01	OTU	5	NoUse
941	2571	941	f__DUMO01	OTU	5	NoUse
942	2571	942	f__RGIG10202	OTU	5	NoUse
943	2571	943	f__SZUA-474	OTU	5	NoUse
944	2571	944	f__UBA4821	OTU	5	NoUse
945	2572	945	f__Caldicoprobacteraceae	OTU	5	<10
946	2572	946	f__DTU083	OTU	5	NoUse
947	2572	947	f__UBA3941	OTU	5	NoUse
948	2572	948	f__Xylanivirgaceae	OTU	5	NoUse
949	2573	949	f__Borkfalkiaceae	OTU	5	NoUse
950	2573	950	f__CAG-1252	OTU	5	NoUse
951	2573	951	f__CAG-138	OTU	5	<10
952	2573	952	f__CAG-314	OTU	5	NoUse
953	2573	953	f__CAG-552	OTU	5	NoUse
954	2573	954	f__CAG-74	OTU	5	<10
955	2573	955	f__CAG-917	OTU	5	NoUse
956	2573	956	f__Christensenellaceae	OTU	5	<10
957	2573	957	f__DTU072	OTU	5	NoUse
958	2573	958	f__DUVY01	OTU	5	NoUse
959	2573	959	f__GCA-900066905	OTU	5	NoUse
960	2573	960	f__HGM11417	OTU	5	NoUse
961	2573	961	f__MARSEILLE-P3954	OTU	5	NoUse
962	2573	962	f__MB2-83	OTU	5	NoUse
963	2573	963	f__MGBC116941	OTU	5	NoUse
964	2573	964	f__NSJ-53	OTU	5	NoUse
965	2573	965	f__QALW01	OTU	5	NoUse
966	2573	966	f__QAND01	OTU	5	NoUse
967	2573	967	f__RUG350	OTU	5	NoUse
968	2573	968	f__SZUA-584	OTU	5	NoUse
969	2573	969	f__UBA1242	OTU	5	NoUse
970	2573	970	f__UBA1431	OTU	5	NoUse
971	2573	971	f__UBA1750	OTU	5	NoUse
972	2573	972	f__UBA3700	OTU	5	NoUse
973	2573	973	f__UBA6094	OTU	5	NoUse
974	2573	974	f__UBA941	OTU	5	NoUse
975	2573	975	f__UMGS416	OTU	5	NoUse
976	2573	976	f__WQRI01	OTU	5	NoUse
977	2574	977	f__Caloramatoraceae	OTU	5	NoUse
978	2574	978	f__Clostridiaceae	OTU	5	100-500
979	2574	979	f__Oxobacteraceae	OTU	5	NoUse
980	2575	980	f__DUPQ01	OTU	5	NoUse
981	2576	981	f__Alkalibacteraceae	OTU	5	NoUse
982	2576	982	f__Anaerofustaceae	OTU	5	NoUse
983	2576	983	f__Eubacteriaceae	OTU	5	<10
984	2576	984	f__Garciellaceae	OTU	5	NoUse
985	2576	985	f__UBA1433	OTU	5	NoUse
986	2577	986	f__HGM11327	OTU	5	NoUse
987	2578	987	f__HGM11514	OTU	5	NoUse
988	2579	988	f__JAAYHZ01	OTU	5	NoUse
989	2580	989	f__Anaerotignaceae	OTU	5	<10
990	2580	990	f__CAG-274	OTU	5	NoUse
991	2580	991	f__Cellulosilyticaceae	OTU	5	NoUse
992	2580	992	f__Defluviitaleaceae	OTU	5	NoUse
993	2580	993	f__DSM-24629	OTU	5	NoUse
994	2580	994	f__JAAYNZ01	OTU	5	NoUse
995	2580	995	f__Lachnospiraceae	OTU	5	10-100
996	2580	996	f__UBA12420	OTU	5	NoUse
997	2580	997	f__UBA1390	OTU	5	NoUse
998	2580	998	f__UBA5962	OTU	5	NoUse
999	2580	999	f__Vallitaleaceae	OTU	5	<10
1000	2580	1000	f__Vallitaleaceae_A	OTU	5	NoUse
1001	2580	1001	f__WQUN01	OTU	5	NoUse
1002	2580	1002	f__WRAA01	OTU	5	NoUse
1003	2580	1003	f__WRAX01	OTU	5	NoUse
1004	2580	1004	f__WRBF01	OTU	5	NoUse
1005	2581	1005	f__Lutisporaceae	OTU	5	<10
1006	2582	1006	f__DUOD01	OTU	5	NoUse
1007	2582	1007	f__Mahellaceae	OTU	5	NoUse
1008	2583	1008	f__Firm-18	OTU	5	<10
1009	2583	1009	f__Monoglobaceae	OTU	5	NoUse
1010	2583	1010	f__UMGS1388	OTU	5	NoUse
1011	2583	1011	f__WRAG01	OTU	5	NoUse
1012	2583	1012	f__WRBX01	OTU	5	NoUse
1013	2584	1013	f__Acutalibacteraceae	OTU	5	<10
1014	2584	1014	f__Butyricicoccaceae	OTU	5	<10
1015	2584	1015	f__BX7	OTU	5	NoUse
1016	2584	1016	f__CAG-272	OTU	5	<10
1017	2584	1017	f__CAG-382	OTU	5	<10
1018	2584	1018	f__CAJFTT01	OTU	5	NoUse
1019	2584	1019	f__Ethanoligenenaceae	OTU	5	NoUse
1020	2584	1020	f__JAAYOS01	OTU	5	NoUse
1021	2584	1021	f__JAAYXM01	OTU	5	NoUse
1022	2584	1022	f__Oscillospiraceae	OTU	5	10-100
1023	2584	1023	f__QAKW01	OTU	5	NoUse
1024	2584	1024	f__QAMX01	OTU	5	NoUse
1025	2584	1025	f__RGIG5299	OTU	5	NoUse
1026	2584	1026	f__RGIG5554	OTU	5	NoUse
1027	2584	1027	f__RGIG577	OTU	5	NoUse
1028	2584	1028	f__RGIG7773	OTU	5	NoUse
1029	2584	1029	f__RGIG8002	OTU	5	NoUse
