ID	OTUcluster
Marine_OTU_3044	GC_22
Marine_OTU_3045	GC_69
Marine_OTU_3048	GC_159
Marine_OTU_3049	GC_170
Marine_OTU_3050	GC_32
Marine_OTU_3051	GC_170
Marine_OTU_3052	GC_170
Marine_OTU_3053	GC_170
Marine_OTU_3054	GC_170
Marine_OTU_3055	GC_127
Marine_OTU_3057	GC_170
Marine_OTU_3059	GC_419
Marine_OTU_3060	GC_95
Marine_OTU_3061	GC_170
Marine_OTU_3063	GC_170
Marine_OTU_3064	GC_458
Marine_OTU_3066	GC_156
Marine_OTU_3067	GC_170
Marine_OTU_3068	GC_170
Marine_OTU_3070	GC_156
Marine_OTU_3071	GC_64
Marine_OTU_3072	GC_203
Marine_OTU_3074	GC_170
Marine_OTU_3076	GC_256
Terrestrial_OTU_0001	GC_74
Terrestrial_OTU_0002	GC_117
Terrestrial_OTU_0003	GC_95
Terrestrial_OTU_0005	GC_298
Terrestrial_OTU_0006	GC_31
Terrestrial_OTU_0007	GC_119
Terrestrial_OTU_0008	GC_172
Terrestrial_OTU_0009	GC_394
Terrestrial_OTU_0010	GC_185
Terrestrial_OTU_0011	GC_108
Terrestrial_OTU_0012	GC_121
Terrestrial_OTU_0013	GC_298
Terrestrial_OTU_0014	GC_31
Terrestrial_OTU_0015	GC_58
Terrestrial_OTU_0016	GC_170
Terrestrial_OTU_0017	GC_7
Terrestrial_OTU_0019	GC_81
Terrestrial_OTU_0020	GC_37
Terrestrial_OTU_0021	GC_282
Terrestrial_OTU_0022	GC_298
Terrestrial_OTU_0024	GC_298
Terrestrial_OTU_0025	GC_113
Terrestrial_OTU_0026	GC_64
Terrestrial_OTU_0027	GC_393
Terrestrial_OTU_0028	GC_155
Terrestrial_OTU_0029	GC_270
Terrestrial_OTU_0030	GC_270
Terrestrial_OTU_0031	GC_298
Terrestrial_OTU_0032	GC_206
Terrestrial_OTU_0033	GC_170
Terrestrial_OTU_0035	GC_413
Terrestrial_OTU_0036	GC_299
Terrestrial_OTU_0037	GC_22
Terrestrial_OTU_0038	GC_147
Terrestrial_OTU_0039	GC_495
Terrestrial_OTU_0040	GC_153
Terrestrial_OTU_0041	GC_84
Terrestrial_OTU_0042	GC_199
Terrestrial_OTU_0043	GC_32
Terrestrial_OTU_0044	GC_88
Terrestrial_OTU_0045	GC_97
Terrestrial_OTU_0046	GC_269
Terrestrial_OTU_0047	GC_176
Terrestrial_OTU_0048	GC_215
Terrestrial_OTU_0049	GC_233
Terrestrial_OTU_0050	GC_199
Terrestrial_OTU_0051	GC_32
Terrestrial_OTU_0052	GC_232
Terrestrial_OTU_0053	GC_160
Terrestrial_OTU_0055	GC_322
Terrestrial_OTU_0056	GC_488
Terrestrial_OTU_0057	GC_170
Terrestrial_OTU_0058	GC_146
Terrestrial_OTU_0059	GC_58
Terrestrial_OTU_0060	GC_37
Terrestrial_OTU_0061	GC_203
Terrestrial_OTU_0062	GC_249
Terrestrial_OTU_0063	GC_170
Terrestrial_OTU_0064	GC_25
Terrestrial_OTU_0065	GC_221
Terrestrial_OTU_0066	GC_127
Terrestrial_OTU_0067	GC_24
Terrestrial_OTU_0068	GC_195
Terrestrial_OTU_0069	GC_176
Terrestrial_OTU_0070	GC_9
Terrestrial_OTU_0071	GC_148
Terrestrial_OTU_0072	GC_247
Terrestrial_OTU_0073	GC_419
Terrestrial_OTU_0074	GC_170
Terrestrial_OTU_0075	GC_170
Terrestrial_OTU_0076	GC_438
Terrestrial_OTU_0077	GC_32
Terrestrial_OTU_0079	GC_174
Terrestrial_OTU_0082	GC_58
Terrestrial_OTU_0083	GC_58
Terrestrial_OTU_0084	GC_336
Terrestrial_OTU_0085	GC_189
Terrestrial_OTU_0086	GC_32
Terrestrial_OTU_0087	GC_170
Terrestrial_OTU_0088	GC_298
Terrestrial_OTU_0089	GC_430
Terrestrial_OTU_0090	GC_363
Terrestrial_OTU_0091	GC_111
Terrestrial_OTU_0093	GC_32
Terrestrial_OTU_0094	GC_39
Terrestrial_OTU_0095	GC_170
Terrestrial_OTU_0096	GC_0
Terrestrial_OTU_0097	GC_0
Terrestrial_OTU_0098	GC_69
Terrestrial_OTU_0099	GC_11
Terrestrial_OTU_0100	GC_170
Terrestrial_OTU_0101	GC_281
Terrestrial_OTU_0102	GC_58
Terrestrial_OTU_0103	GC_53
Terrestrial_OTU_0104	GC_207
Terrestrial_OTU_0105	GC_170
Terrestrial_OTU_0107	GC_233
Terrestrial_OTU_0108	GC_235
Terrestrial_OTU_0109	GC_23
Terrestrial_OTU_0110	GC_401
Terrestrial_OTU_0111	GC_501
Terrestrial_OTU_0112	GC_229
Terrestrial_OTU_0113	GC_170
Terrestrial_OTU_0114	GC_61
Terrestrial_OTU_0115	GC_298
Terrestrial_OTU_0116	GC_160
Terrestrial_OTU_0117	GC_170
Terrestrial_OTU_0118	GC_225
Terrestrial_OTU_0119	GC_32
Terrestrial_OTU_0120	GC_32
Terrestrial_OTU_0121	GC_170
Terrestrial_OTU_0123	GC_117
Terrestrial_OTU_0124	GC_108
Terrestrial_OTU_0125	GC_18
Terrestrial_OTU_0127	GC_56
Terrestrial_OTU_0128	GC_225
Terrestrial_OTU_0129	GC_58
Terrestrial_OTU_0130	GC_67
Terrestrial_OTU_0131	GC_358
Terrestrial_OTU_0132	GC_419
Terrestrial_OTU_0133	GC_236
Terrestrial_OTU_0134	GC_108
Terrestrial_OTU_0136	GC_199
Terrestrial_OTU_0137	GC_119
Terrestrial_OTU_0138	GC_290
Terrestrial_OTU_0139	GC_338
Terrestrial_OTU_0140	GC_61
Terrestrial_OTU_0141	GC_433
Terrestrial_OTU_0142	GC_371
Terrestrial_OTU_0143	GC_225
Terrestrial_OTU_0144	GC_170
Terrestrial_OTU_0145	GC_411
Terrestrial_OTU_0146	GC_276
Terrestrial_OTU_0147	GC_114
Terrestrial_OTU_0148	GC_148
Terrestrial_OTU_0149	GC_311
Terrestrial_OTU_0150	GC_225
Terrestrial_OTU_0151	GC_170
Terrestrial_OTU_0152	GC_99
Terrestrial_OTU_0153	GC_170
Terrestrial_OTU_0154	GC_127
Terrestrial_OTU_0155	GC_225
Terrestrial_OTU_0156	GC_350
Terrestrial_OTU_0157	GC_233
Terrestrial_OTU_0158	GC_434
Terrestrial_OTU_0159	GC_199
Terrestrial_OTU_0160	GC_22
Terrestrial_OTU_0161	GC_170
Terrestrial_OTU_0162	GC_58
Terrestrial_OTU_0163	GC_69
Terrestrial_OTU_0165	GC_151
Terrestrial_OTU_0166	GC_441
Terrestrial_OTU_0167	GC_170
Terrestrial_OTU_0170	GC_22
Terrestrial_OTU_0171	GC_170
Terrestrial_OTU_0172	GC_61
Terrestrial_OTU_0173	GC_183
Terrestrial_OTU_0174	GC_84
Terrestrial_OTU_0175	GC_216
Terrestrial_OTU_0176	GC_170
Terrestrial_OTU_0177	GC_230
Terrestrial_OTU_0178	GC_252
Terrestrial_OTU_0180	GC_148
Terrestrial_OTU_0182	GC_7
Terrestrial_OTU_0183	GC_32
Terrestrial_OTU_0184	GC_505
Terrestrial_OTU_0185	GC_380
Terrestrial_OTU_0186	GC_125
Terrestrial_OTU_0187	GC_61
Terrestrial_OTU_0188	GC_42
Terrestrial_OTU_0189	GC_64
Terrestrial_OTU_0190	GC_356
Terrestrial_OTU_0191	GC_233
Terrestrial_OTU_0192	GC_151
Terrestrial_OTU_0193	GC_170
Terrestrial_OTU_0194	GC_234
Terrestrial_OTU_0195	GC_2
Terrestrial_OTU_0196	GC_177
Terrestrial_OTU_0197	GC_0
Terrestrial_OTU_0198	GC_400
Terrestrial_OTU_0201	GC_460
Terrestrial_OTU_0202	GC_240
Terrestrial_OTU_0203	GC_206
Terrestrial_OTU_0204	GC_3
Terrestrial_OTU_0205	GC_69
Terrestrial_OTU_0206	GC_170
Terrestrial_OTU_0207	GC_32
Terrestrial_OTU_0209	GC_170
Terrestrial_OTU_0211	GC_413
Terrestrial_OTU_0212	GC_40
Terrestrial_OTU_0213	GC_17
Terrestrial_OTU_0215	GC_15
Terrestrial_OTU_0216	GC_69
Terrestrial_OTU_0217	GC_233
Terrestrial_OTU_0218	GC_298
Terrestrial_OTU_0219	GC_184
Terrestrial_OTU_0220	GC_58
Terrestrial_OTU_0221	GC_190
Terrestrial_OTU_0223	GC_119
Terrestrial_OTU_0224	GC_287
Terrestrial_OTU_0225	GC_233
Terrestrial_OTU_0226	GC_340
Terrestrial_OTU_0227	GC_170
Terrestrial_OTU_0228	GC_298
Terrestrial_OTU_0229	GC_175
Terrestrial_OTU_0230	GC_111
Terrestrial_OTU_0231	GC_1
Terrestrial_OTU_0232	GC_226
Terrestrial_OTU_0233	GC_71
Terrestrial_OTU_0234	GC_1
Terrestrial_OTU_0235	GC_167
Terrestrial_OTU_0236	GC_96
Terrestrial_OTU_0237	GC_303
Terrestrial_OTU_0238	GC_519
Terrestrial_OTU_0239	GC_290
Terrestrial_OTU_0240	GC_364
Terrestrial_OTU_0241	GC_170
Terrestrial_OTU_0242	GC_44
Terrestrial_OTU_0243	GC_230
Terrestrial_OTU_0244	GC_28
Terrestrial_OTU_0245	GC_224
Terrestrial_OTU_0246	GC_64
Terrestrial_OTU_0249	GC_117
Terrestrial_OTU_0250	GC_412
Terrestrial_OTU_0251	GC_170
Terrestrial_OTU_0252	GC_37
Terrestrial_OTU_0253	GC_7
Terrestrial_OTU_0254	GC_61
Terrestrial_OTU_0255	GC_410
Terrestrial_OTU_0256	GC_24
Terrestrial_OTU_0257	GC_104
Terrestrial_OTU_0258	GC_58
Terrestrial_OTU_0260	GC_119
Terrestrial_OTU_0261	GC_172
Terrestrial_OTU_0262	GC_305
Terrestrial_OTU_0263	GC_200
Terrestrial_OTU_0264	GC_117
Terrestrial_OTU_0265	GC_37
Terrestrial_OTU_0266	GC_324
Terrestrial_OTU_0267	GC_49
Terrestrial_OTU_0269	GC_170
Terrestrial_OTU_0270	GC_233
Terrestrial_OTU_0271	GC_170
Terrestrial_OTU_0272	GC_170
Terrestrial_OTU_0273	GC_170
Terrestrial_OTU_0274	GC_203
Terrestrial_OTU_0275	GC_170
Terrestrial_OTU_0276	GC_265
Terrestrial_OTU_0277	GC_159
Terrestrial_OTU_0278	GC_170
Terrestrial_OTU_0279	GC_449
Terrestrial_OTU_0280	GC_58
Terrestrial_OTU_0281	GC_436
Terrestrial_OTU_0282	GC_45
Terrestrial_OTU_0283	GC_58
Terrestrial_OTU_0285	GC_45
Terrestrial_OTU_0286	GC_13
Terrestrial_OTU_0287	GC_57
Terrestrial_OTU_0288	GC_114
Terrestrial_OTU_0289	GC_44
Terrestrial_OTU_0290	GC_66
Terrestrial_OTU_0291	GC_32
Terrestrial_OTU_0292	GC_233
Terrestrial_OTU_0293	GC_509
Terrestrial_OTU_0294	GC_54
Terrestrial_OTU_0295	GC_127
Terrestrial_OTU_0296	GC_127
Terrestrial_OTU_0297	GC_39
Terrestrial_OTU_0298	GC_54
Terrestrial_OTU_0299	GC_119
Terrestrial_OTU_0300	GC_130
Terrestrial_OTU_0301	GC_69
Terrestrial_OTU_0302	GC_91
Terrestrial_OTU_0304	GC_233
Terrestrial_OTU_0306	GC_119
Terrestrial_OTU_0307	GC_167
Terrestrial_OTU_0308	GC_78
Terrestrial_OTU_0309	GC_305
Terrestrial_OTU_0310	GC_223
Terrestrial_OTU_0311	GC_58
Terrestrial_OTU_0312	GC_170
Terrestrial_OTU_0313	GC_117
Terrestrial_OTU_0314	GC_56
Terrestrial_OTU_0315	GC_93
Terrestrial_OTU_0316	GC_88
Terrestrial_OTU_0317	GC_21
Terrestrial_OTU_0318	GC_493
Terrestrial_OTU_0319	GC_474
Terrestrial_OTU_0320	GC_280
Terrestrial_OTU_0321	GC_507
Terrestrial_OTU_0323	GC_248
Terrestrial_OTU_0324	GC_117
Terrestrial_OTU_0325	GC_170
Terrestrial_OTU_0326	GC_358
Terrestrial_OTU_0327	GC_456
Terrestrial_OTU_0328	GC_456
Terrestrial_OTU_0329	GC_298
Terrestrial_OTU_0330	GC_58
Terrestrial_OTU_0331	GC_188
Terrestrial_OTU_0332	GC_21
Terrestrial_OTU_0333	GC_138
Terrestrial_OTU_0334	GC_287
Terrestrial_OTU_0335	GC_126
Terrestrial_OTU_0336	GC_170
Terrestrial_OTU_0337	GC_377
Terrestrial_OTU_0338	GC_117
Terrestrial_OTU_0339	GC_233
Terrestrial_OTU_0340	GC_117
Terrestrial_OTU_0341	GC_57
Terrestrial_OTU_0342	GC_290
Terrestrial_OTU_0343	GC_233
Terrestrial_OTU_0344	GC_293
Terrestrial_OTU_0345	GC_214
Terrestrial_OTU_0346	GC_236
Terrestrial_OTU_0347	GC_93
Terrestrial_OTU_0348	GC_323
Terrestrial_OTU_0349	GC_127
Terrestrial_OTU_0350	GC_170
Terrestrial_OTU_0351	GC_510
Terrestrial_OTU_0352	GC_218
Terrestrial_OTU_0353	GC_233
Terrestrial_OTU_0354	GC_299
Terrestrial_OTU_0355	GC_69
Terrestrial_OTU_0356	GC_170
Terrestrial_OTU_0357	GC_63
Terrestrial_OTU_0358	GC_228
Terrestrial_OTU_0360	GC_170
Terrestrial_OTU_0361	GC_54
Terrestrial_OTU_0364	GC_15
Terrestrial_OTU_0365	GC_299
Terrestrial_OTU_0366	GC_131
Terrestrial_OTU_0368	GC_4
Terrestrial_OTU_0369	GC_4
Terrestrial_OTU_0370	GC_170
Terrestrial_OTU_0371	GC_102
Terrestrial_OTU_0373	GC_248
Terrestrial_OTU_0375	GC_233
Terrestrial_OTU_0376	GC_167
Terrestrial_OTU_0377	GC_146
Terrestrial_OTU_0378	GC_58
Terrestrial_OTU_0379	GC_32
Terrestrial_OTU_0380	GC_19
Terrestrial_OTU_0381	GC_110
Terrestrial_OTU_0382	GC_336
Terrestrial_OTU_0383	GC_23
Terrestrial_OTU_0384	GC_127
Terrestrial_OTU_0385	GC_170
Terrestrial_OTU_0386	GC_413
Terrestrial_OTU_0387	GC_225
Terrestrial_OTU_0389	GC_61
Terrestrial_OTU_0390	GC_61
Terrestrial_OTU_0391	GC_362
Terrestrial_OTU_0392	GC_286
Terrestrial_OTU_0393	GC_127
Terrestrial_OTU_0394	GC_306
Terrestrial_OTU_0395	GC_207
Terrestrial_OTU_0396	GC_170
Terrestrial_OTU_0397	GC_216
Terrestrial_OTU_0398	GC_196
Terrestrial_OTU_0399	GC_170
Terrestrial_OTU_0400	GC_225
Terrestrial_OTU_0401	GC_24
Terrestrial_OTU_0402	GC_170
Terrestrial_OTU_0403	GC_19
Terrestrial_OTU_0404	GC_304
Terrestrial_OTU_0405	GC_170
Terrestrial_OTU_0406	GC_0
Terrestrial_OTU_0407	GC_170
Terrestrial_OTU_0408	GC_123
Terrestrial_OTU_0409	GC_58
Terrestrial_OTU_0410	GC_23
Terrestrial_OTU_0411	GC_119
Terrestrial_OTU_0412	GC_277
Terrestrial_OTU_0413	GC_366
Terrestrial_OTU_0414	GC_54
Terrestrial_OTU_0415	GC_6
Terrestrial_OTU_0416	GC_32
Terrestrial_OTU_0417	GC_211
Terrestrial_OTU_0418	GC_170
Terrestrial_OTU_0419	GC_262
Terrestrial_OTU_0420	GC_56
Terrestrial_OTU_0421	GC_195
Terrestrial_OTU_0422	GC_290
Terrestrial_OTU_0423	GC_203
Terrestrial_OTU_0424	GC_219
Terrestrial_OTU_0425	GC_32
Terrestrial_OTU_0426	GC_192
Terrestrial_OTU_0427	GC_32
Terrestrial_OTU_0428	GC_170
Terrestrial_OTU_0429	GC_253
Terrestrial_OTU_0430	GC_70
Terrestrial_OTU_0431	GC_67
Terrestrial_OTU_0432	GC_91
Terrestrial_OTU_0433	GC_250
Terrestrial_OTU_0434	GC_117
Terrestrial_OTU_0435	GC_148
Terrestrial_OTU_0436	GC_32
Terrestrial_OTU_0437	GC_211
Terrestrial_OTU_0438	GC_64
Terrestrial_OTU_0439	GC_46
Terrestrial_OTU_0440	GC_240
Terrestrial_OTU_0441	GC_119
Terrestrial_OTU_0442	GC_113
Terrestrial_OTU_0443	GC_159
Terrestrial_OTU_0444	GC_58
Terrestrial_OTU_0445	GC_12
Terrestrial_OTU_0446	GC_469
Terrestrial_OTU_0447	GC_170
Terrestrial_OTU_0448	GC_233
Terrestrial_OTU_0449	GC_111
Terrestrial_OTU_0450	GC_44
Terrestrial_OTU_0451	GC_199
Terrestrial_OTU_0452	GC_248
Terrestrial_OTU_0453	GC_203
Terrestrial_OTU_0454	GC_480
Terrestrial_OTU_0455	GC_248
Terrestrial_OTU_0456	GC_117
Terrestrial_OTU_0457	GC_199
Terrestrial_OTU_0458	GC_206
Terrestrial_OTU_0460	GC_103
Terrestrial_OTU_0461	GC_1
Terrestrial_OTU_0462	GC_225
Terrestrial_OTU_0463	GC_374
Terrestrial_OTU_0464	GC_58
Terrestrial_OTU_0465	GC_170
Terrestrial_OTU_0466	GC_204
Terrestrial_OTU_0467	GC_74
Terrestrial_OTU_0469	GC_109
Terrestrial_OTU_0471	GC_32
Terrestrial_OTU_0472	GC_174
Terrestrial_OTU_0473	GC_125
Terrestrial_OTU_0474	GC_117
Terrestrial_OTU_0475	GC_241
Terrestrial_OTU_0476	GC_170
Terrestrial_OTU_0477	GC_170
Terrestrial_OTU_0478	GC_449
Terrestrial_OTU_0479	GC_272
Terrestrial_OTU_0480	GC_69
Terrestrial_OTU_0481	GC_9
Terrestrial_OTU_0482	GC_32
Terrestrial_OTU_0483	GC_225
Terrestrial_OTU_0484	GC_298
Terrestrial_OTU_0485	GC_235
Terrestrial_OTU_0486	GC_139
Terrestrial_OTU_0487	GC_58
Terrestrial_OTU_0488	GC_35
Terrestrial_OTU_0489	GC_69
Terrestrial_OTU_0490	GC_277
Terrestrial_OTU_0491	GC_29
Terrestrial_OTU_0492	GC_0
Terrestrial_OTU_0493	GC_82
Terrestrial_OTU_0494	GC_233
Terrestrial_OTU_0495	GC_170
Terrestrial_OTU_0496	GC_0
Terrestrial_OTU_0498	GC_127
Terrestrial_OTU_0499	GC_117
Terrestrial_OTU_0500	GC_21
Terrestrial_OTU_0501	GC_284
Terrestrial_OTU_0502	GC_170
Terrestrial_OTU_0503	GC_298
Terrestrial_OTU_0505	GC_276
Terrestrial_OTU_0506	GC_276
Terrestrial_OTU_0507	GC_31
Terrestrial_OTU_0508	GC_99
Terrestrial_OTU_0509	GC_164
Terrestrial_OTU_0510	GC_359
Terrestrial_OTU_0511	GC_121
Terrestrial_OTU_0512	GC_150
Terrestrial_OTU_0513	GC_155
Terrestrial_OTU_0514	GC_131
Terrestrial_OTU_0515	GC_419
Terrestrial_OTU_0517	GC_9
Terrestrial_OTU_0518	GC_131
Terrestrial_OTU_0519	GC_233
Terrestrial_OTU_0520	GC_170
Terrestrial_OTU_0521	GC_403
Terrestrial_OTU_0522	GC_223
Terrestrial_OTU_0523	GC_91
Terrestrial_OTU_0525	GC_308
Terrestrial_OTU_0526	GC_170
Terrestrial_OTU_0527	GC_190
Terrestrial_OTU_0528	GC_123
Terrestrial_OTU_0531	GC_101
Terrestrial_OTU_0532	GC_413
Terrestrial_OTU_0533	GC_119
Terrestrial_OTU_0534	GC_268
Terrestrial_OTU_0535	GC_296
Terrestrial_OTU_0536	GC_222
Terrestrial_OTU_0537	GC_276
Terrestrial_OTU_0540	GC_161
Terrestrial_OTU_0541	GC_190
Terrestrial_OTU_0543	GC_468
Terrestrial_OTU_0544	GC_506
Terrestrial_OTU_0545	GC_96
Terrestrial_OTU_0546	GC_155
Terrestrial_OTU_0547	GC_43
Terrestrial_OTU_0548	GC_290
Terrestrial_OTU_0549	GC_115
Terrestrial_OTU_0550	GC_106
Terrestrial_OTU_0551	GC_6
Terrestrial_OTU_0552	GC_98
Terrestrial_OTU_0553	GC_233
Terrestrial_OTU_0554	GC_119
Terrestrial_OTU_0555	GC_170
Terrestrial_OTU_0556	GC_170
Terrestrial_OTU_0557	GC_149
Terrestrial_OTU_0558	GC_146
Terrestrial_OTU_0559	GC_242
Terrestrial_OTU_0562	GC_155
Terrestrial_OTU_0563	GC_252
Terrestrial_OTU_0564	GC_37
Terrestrial_OTU_0565	GC_119
Terrestrial_OTU_0566	GC_58
Terrestrial_OTU_0567	GC_32
Terrestrial_OTU_0568	GC_226
Terrestrial_OTU_0569	GC_240
Terrestrial_OTU_0570	GC_170
Terrestrial_OTU_0571	GC_22
Terrestrial_OTU_0572	GC_220
Terrestrial_OTU_0573	GC_115
Terrestrial_OTU_0574	GC_19
Terrestrial_OTU_0575	GC_298
Terrestrial_OTU_0576	GC_233
Terrestrial_OTU_0577	GC_212
Terrestrial_OTU_0578	GC_0
Terrestrial_OTU_0579	GC_4
Terrestrial_OTU_0580	GC_69
Terrestrial_OTU_0581	GC_58
Terrestrial_OTU_0582	GC_170
Terrestrial_OTU_0587	GC_77
Terrestrial_OTU_0588	GC_0
Terrestrial_OTU_0589	GC_156
Terrestrial_OTU_0591	GC_248
Terrestrial_OTU_0592	GC_61
Terrestrial_OTU_0594	GC_69
Terrestrial_OTU_0595	GC_462
Terrestrial_OTU_0596	GC_54
Terrestrial_OTU_0597	GC_84
Terrestrial_OTU_0598	GC_170
Terrestrial_OTU_0599	GC_269
Terrestrial_OTU_0601	GC_170
Terrestrial_OTU_0602	GC_294
Terrestrial_OTU_0603	GC_117
Terrestrial_OTU_0604	GC_31
Terrestrial_OTU_0605	GC_170
Terrestrial_OTU_0607	GC_58
Terrestrial_OTU_0608	GC_117
Terrestrial_OTU_0609	GC_67
Terrestrial_OTU_0610	GC_290
Terrestrial_OTU_0611	GC_18
Terrestrial_OTU_0612	GC_111
Terrestrial_OTU_0613	GC_103
Terrestrial_OTU_0614	GC_211
Terrestrial_OTU_0615	GC_113
Terrestrial_OTU_0616	GC_78
Terrestrial_OTU_0617	GC_282
Terrestrial_OTU_0619	GC_308
Terrestrial_OTU_0620	GC_298
Terrestrial_OTU_0621	GC_246
Terrestrial_OTU_0622	GC_61
Terrestrial_OTU_0623	GC_246
Terrestrial_OTU_0624	GC_248
Terrestrial_OTU_0625	GC_111
Terrestrial_OTU_0627	GC_307
Terrestrial_OTU_0628	GC_292
Terrestrial_OTU_0629	GC_170
Terrestrial_OTU_0630	GC_96
Terrestrial_OTU_0631	GC_182
Terrestrial_OTU_0632	GC_81
Terrestrial_OTU_0633	GC_395
Terrestrial_OTU_0634	GC_153
Terrestrial_OTU_0635	GC_170
Terrestrial_OTU_0636	GC_374
Terrestrial_OTU_0637	GC_45
Terrestrial_OTU_0638	GC_170
Terrestrial_OTU_0639	GC_61
Terrestrial_OTU_0640	GC_170
Terrestrial_OTU_0641	GC_132
Terrestrial_OTU_0642	GC_254
Terrestrial_OTU_0643	GC_233
Terrestrial_OTU_0644	GC_156
Terrestrial_OTU_0645	GC_117
Terrestrial_OTU_0646	GC_117
Terrestrial_OTU_0647	GC_208
Terrestrial_OTU_0648	GC_58
Terrestrial_OTU_0649	GC_206
Terrestrial_OTU_0650	GC_53
Terrestrial_OTU_0652	GC_146
Terrestrial_OTU_0653	GC_159
Terrestrial_OTU_0654	GC_99
Terrestrial_OTU_0655	GC_170
Terrestrial_OTU_0656	GC_77
Terrestrial_OTU_0657	GC_436
Terrestrial_OTU_0658	GC_61
Terrestrial_OTU_0659	GC_104
Terrestrial_OTU_0660	GC_119
Terrestrial_OTU_0661	GC_25
Terrestrial_OTU_0662	GC_7
Terrestrial_OTU_0663	GC_110
Terrestrial_OTU_0664	GC_88
Terrestrial_OTU_0665	GC_117
Terrestrial_OTU_0666	GC_9
Terrestrial_OTU_0667	GC_168
Terrestrial_OTU_0668	GC_170
Terrestrial_OTU_0669	GC_27
Terrestrial_OTU_0670	GC_233
Terrestrial_OTU_0671	GC_299
Terrestrial_OTU_0672	GC_115
Terrestrial_OTU_0673	GC_298
Terrestrial_OTU_0674	GC_170
Terrestrial_OTU_0675	GC_19
Terrestrial_OTU_0677	GC_21
Terrestrial_OTU_0679	GC_69
Terrestrial_OTU_0681	GC_298
Terrestrial_OTU_0682	GC_204
Terrestrial_OTU_0684	GC_503
Terrestrial_OTU_0686	GC_207
Terrestrial_OTU_0687	GC_159
Terrestrial_OTU_0688	GC_170
Terrestrial_OTU_0689	GC_156
Terrestrial_OTU_0690	GC_61
Terrestrial_OTU_0691	GC_170
Terrestrial_OTU_0692	GC_39
Terrestrial_OTU_0693	GC_170
Terrestrial_OTU_0694	GC_208
Terrestrial_OTU_0695	GC_315
Terrestrial_OTU_0696	GC_224
Terrestrial_OTU_0697	GC_233
Terrestrial_OTU_0698	GC_233
Terrestrial_OTU_0699	GC_264
Terrestrial_OTU_0701	GC_199
Terrestrial_OTU_0702	GC_170
Terrestrial_OTU_0705	GC_78
Terrestrial_OTU_0706	GC_170
Terrestrial_OTU_0707	GC_58
Terrestrial_OTU_0708	GC_325
Terrestrial_OTU_0709	GC_192
Terrestrial_OTU_0710	GC_448
Terrestrial_OTU_0711	GC_93
Terrestrial_OTU_0712	GC_58
Terrestrial_OTU_0713	GC_413
Terrestrial_OTU_0714	GC_10
Terrestrial_OTU_0715	GC_403
Terrestrial_OTU_0716	GC_170
Terrestrial_OTU_0717	GC_58
Terrestrial_OTU_0718	GC_206
Terrestrial_OTU_0719	GC_418
Terrestrial_OTU_0720	GC_61
Terrestrial_OTU_0721	GC_170
Terrestrial_OTU_0722	GC_37
Terrestrial_OTU_0724	GC_103
Terrestrial_OTU_0725	GC_118
Terrestrial_OTU_0727	GC_117
Terrestrial_OTU_0728	GC_114
Terrestrial_OTU_0729	GC_498
Terrestrial_OTU_0730	GC_45
Terrestrial_OTU_0731	GC_238
Terrestrial_OTU_0732	GC_37
Terrestrial_OTU_0733	GC_233
Terrestrial_OTU_0734	GC_425
Terrestrial_OTU_0735	GC_476
Terrestrial_OTU_0736	GC_170
Terrestrial_OTU_0737	GC_73
Terrestrial_OTU_0738	GC_58
Terrestrial_OTU_0739	GC_364
Terrestrial_OTU_0740	GC_43
Terrestrial_OTU_0741	GC_290
Terrestrial_OTU_0742	GC_54
Terrestrial_OTU_0743	GC_199
Terrestrial_OTU_0744	GC_141
Terrestrial_OTU_0746	GC_298
Terrestrial_OTU_0747	GC_298
Terrestrial_OTU_0748	GC_227
Terrestrial_OTU_0749	GC_233
Terrestrial_OTU_0750	GC_81
Terrestrial_OTU_0751	GC_58
Terrestrial_OTU_0752	GC_31
Terrestrial_OTU_0754	GC_310
Terrestrial_OTU_0755	GC_203
Terrestrial_OTU_0756	GC_170
Terrestrial_OTU_0757	GC_63
Terrestrial_OTU_0759	GC_84
Terrestrial_OTU_0760	GC_84
Terrestrial_OTU_0761	GC_180
Terrestrial_OTU_0762	GC_170
Terrestrial_OTU_0763	GC_75
Terrestrial_OTU_0764	GC_127
Terrestrial_OTU_0765	GC_58
Terrestrial_OTU_0766	GC_455
Terrestrial_OTU_0767	GC_465
Terrestrial_OTU_0768	GC_195
Terrestrial_OTU_0769	GC_224
Terrestrial_OTU_0770	GC_40
Terrestrial_OTU_0771	GC_97
Terrestrial_OTU_0772	GC_300
Terrestrial_OTU_0773	GC_248
Terrestrial_OTU_0774	GC_11
Terrestrial_OTU_0775	GC_9
Terrestrial_OTU_0776	GC_67
Terrestrial_OTU_0777	GC_233
Terrestrial_OTU_0778	GC_119
Terrestrial_OTU_0779	GC_123
Terrestrial_OTU_0780	GC_170
Terrestrial_OTU_0781	GC_19
Terrestrial_OTU_0782	GC_170
Terrestrial_OTU_0784	GC_127
Terrestrial_OTU_0785	GC_206
Terrestrial_OTU_0787	GC_117
Terrestrial_OTU_0788	GC_226
Terrestrial_OTU_0789	GC_233
Terrestrial_OTU_0791	GC_275
Terrestrial_OTU_0792	GC_366
Terrestrial_OTU_0793	GC_32
Terrestrial_OTU_0794	GC_42
Terrestrial_OTU_0795	GC_168
Terrestrial_OTU_0796	GC_54
