ID	GID	level	Counts	Total	Prevalence	Group
187	GC_238	Marine	3	12	25.0	Marine
188	GC_238	Terrestrial	3	12	25.0	Terrestrial
189	GC_276	Freshwater	1	8	12.5	Freshwater
190	GC_276	Marine	1	8	12.5	Marine
191	GC_276	Terrestrial	6	8	75.0	Terrestrial
192	GC_222	Freshwater	1	2	50.0	Freshwater
193	GC_222	Terrestrial	1	2	50.0	Terrestrial
194	GC_278	Freshwater	1	1	100.0	Freshwater
195	GC_500	Freshwater	1	1	100.0	Freshwater
196	GC_244	Freshwater	2	2	100.0	Freshwater
197	GC_327	Freshwater	1	1	100.0	Freshwater
198	GC_89	Freshwater	1	2	50.0	Freshwater
199	GC_89	Marine	1	2	50.0	Marine
200	GC_183	Freshwater	2	3	66.66666666666666	Freshwater
201	GC_183	Terrestrial	1	3	33.33333333333333	Terrestrial
202	GC_392	Freshwater	3	14	21.428571428571427	Freshwater
203	GC_392	Marine	11	14	78.57142857142857	Marine
204	GC_304	Freshwater	1	4	25.0	Freshwater
205	GC_304	Marine	1	4	25.0	Marine
206	GC_304	Terrestrial	2	4	50.0	Terrestrial
207	GC_230	Freshwater	2	11	18.181818181818183	Freshwater
208	GC_230	Marine	6	11	54.54545454545454	Marine
209	GC_230	Terrestrial	3	11	27.27272727272727	Terrestrial
210	GC_46	Freshwater	1	2	50.0	Freshwater
211	GC_46	Terrestrial	1	2	50.0	Terrestrial
212	GC_93	Freshwater	1	9	11.11111111111111	Freshwater
213	GC_93	Marine	3	9	33.33333333333333	Marine
214	GC_93	Terrestrial	5	9	55.55555555555556	Terrestrial
215	GC_187	Freshwater	1	2	50.0	Freshwater
216	GC_187	Marine	1	2	50.0	Marine
217	GC_19	Freshwater	7	57	12.280701754385964	Freshwater
218	GC_19	Marine	44	57	77.19298245614034	Marine
219	GC_19	Terrestrial	6	57	10.526315789473683	Terrestrial
220	GC_301	Freshwater	2	4	50.0	Freshwater
221	GC_301	Marine	2	4	50.0	Marine
222	GC_24	Freshwater	3	27	11.11111111111111	Freshwater
223	GC_24	Marine	21	27	77.77777777777779	Marine
224	GC_24	Terrestrial	3	27	11.11111111111111	Terrestrial
225	GC_52	Freshwater	1	2	50.0	Freshwater
226	GC_52	Marine	1	2	50.0	Marine
227	GC_126	Freshwater	1	7	14.285714285714285	Freshwater
228	GC_126	Marine	4	7	57.14285714285714	Marine
229	GC_126	Terrestrial	2	7	28.57142857142857	Terrestrial
230	GC_176	Freshwater	3	11	27.27272727272727	Freshwater
231	GC_176	Marine	2	11	18.181818181818183	Marine
232	GC_176	Terrestrial	6	11	54.54545454545454	Terrestrial
233	GC_105	Freshwater	3	12	25.0	Freshwater
234	GC_105	Marine	6	12	50.0	Marine
235	GC_105	Terrestrial	3	12	25.0	Terrestrial
236	GC_501	Freshwater	1	2	50.0	Freshwater
237	GC_501	Terrestrial	1	2	50.0	Terrestrial
238	GC_66	Freshwater	2	7	28.57142857142857	Freshwater
239	GC_66	Marine	2	7	28.57142857142857	Marine
240	GC_66	Terrestrial	3	7	42.857142857142854	Terrestrial
241	GC_25	Freshwater	2	7	28.57142857142857	Freshwater
242	GC_25	Marine	2	7	28.57142857142857	Marine
243	GC_25	Terrestrial	3	7	42.857142857142854	Terrestrial
244	GC_448	Freshwater	2	8	25.0	Freshwater
245	GC_448	Marine	4	8	50.0	Marine
246	GC_448	Terrestrial	2	8	25.0	Terrestrial
247	GC_462	Freshwater	2	4	50.0	Freshwater
248	GC_462	Marine	1	4	25.0	Marine
249	GC_462	Terrestrial	1	4	25.0	Terrestrial
250	GC_38	Freshwater	3	5	60.0	Freshwater
251	GC_38	Marine	2	5	40.0	Marine
252	GC_123	Freshwater	1	9	11.11111111111111	Freshwater
253	GC_123	Marine	1	9	11.11111111111111	Marine
254	GC_123	Terrestrial	7	9	77.77777777777779	Terrestrial
255	GC_184	Freshwater	1	2	50.0	Freshwater
256	GC_184	Terrestrial	1	2	50.0	Terrestrial
257	GC_88	Freshwater	6	14	42.857142857142854	Freshwater
258	GC_88	Marine	4	14	28.57142857142857	Marine
259	GC_88	Terrestrial	4	14	28.57142857142857	Terrestrial
260	GC_8	Freshwater	1	3	33.33333333333333	Freshwater
261	GC_8	Marine	2	3	66.66666666666666	Marine
262	GC_441	Freshwater	1	3	33.33333333333333	Freshwater
263	GC_441	Marine	1	3	33.33333333333333	Marine
264	GC_441	Terrestrial	1	3	33.33333333333333	Terrestrial
265	GC_96	Freshwater	2	6	33.33333333333333	Freshwater
266	GC_96	Marine	1	6	16.666666666666664	Marine
267	GC_96	Terrestrial	3	6	50.0	Terrestrial
268	GC_171	Freshwater	2	3	66.66666666666666	Freshwater
269	GC_171	Marine	1	3	33.33333333333333	Marine
270	GC_156	Freshwater	1	9	11.11111111111111	Freshwater
271	GC_156	Marine	5	9	55.55555555555556	Marine
272	GC_156	Terrestrial	3	9	33.33333333333333	Terrestrial
273	GC_195	Freshwater	2	6	33.33333333333333	Freshwater
274	GC_195	Marine	1	6	16.666666666666664	Marine
275	GC_195	Terrestrial	3	6	50.0	Terrestrial
276	GC_429	Freshwater	1	1	100.0	Freshwater
277	GC_193	Freshwater	2	4	50.0	Freshwater
278	GC_193	Marine	2	4	50.0	Marine
279	GC_168	Freshwater	2	11	18.181818181818183	Freshwater
280	GC_168	Marine	4	11	36.36363636363637	Marine
281	GC_168	Terrestrial	5	11	45.45454545454545	Terrestrial
282	GC_285	Freshwater	3	3	100.0	Freshwater
283	GC_0	Freshwater	1	14	7.142857142857142	Freshwater
284	GC_0	Terrestrial	13	14	92.85714285714286	Terrestrial
285	GC_10	Freshwater	1	2	50.0	Freshwater
286	GC_10	Terrestrial	1	2	50.0	Terrestrial
287	GC_254	Freshwater	4	5	80.0	Freshwater
288	GC_254	Terrestrial	1	5	20.0	Terrestrial
289	GC_2	Freshwater	1	2	50.0	Freshwater
290	GC_2	Terrestrial	1	2	50.0	Terrestrial
291	GC_436	Freshwater	4	21	19.047619047619047	Freshwater
292	GC_436	Marine	12	21	57.14285714285714	Marine
293	GC_436	Terrestrial	5	21	23.809523809523807	Terrestrial
294	GC_36	Freshwater	1	2	50.0	Freshwater
295	GC_36	Marine	1	2	50.0	Marine
296	GC_504	Freshwater	1	1	100.0	Freshwater
297	GC_125	Freshwater	3	11	27.27272727272727	Freshwater
298	GC_125	Marine	6	11	54.54545454545454	Marine
299	GC_125	Terrestrial	2	11	18.181818181818183	Terrestrial
300	GC_378	Freshwater	3	5	60.0	Freshwater
301	GC_378	Marine	1	5	20.0	Marine
302	GC_378	Terrestrial	1	5	20.0	Terrestrial
303	GC_414	Freshwater	1	3	33.33333333333333	Freshwater
304	GC_414	Marine	2	3	66.66666666666666	Marine
305	GC_146	Freshwater	2	6	33.33333333333333	Freshwater
306	GC_146	Terrestrial	4	6	66.66666666666666	Terrestrial
307	GC_91	Freshwater	1	12	8.333333333333332	Freshwater
308	GC_91	Marine	6	12	50.0	Marine
309	GC_91	Terrestrial	5	12	41.66666666666667	Terrestrial
310	GC_207	Freshwater	3	13	23.076923076923077	Freshwater
311	GC_207	Marine	6	13	46.15384615384615	Marine
312	GC_207	Terrestrial	4	13	30.76923076923077	Terrestrial
313	GC_31	Freshwater	2	8	25.0	Freshwater
314	GC_31	Terrestrial	6	8	75.0	Terrestrial
315	GC_144	Freshwater	1	2	50.0	Freshwater
316	GC_144	Marine	1	2	50.0	Marine
317	GC_475	Freshwater	1	2	50.0	Freshwater
318	GC_475	Marine	1	2	50.0	Marine
319	GC_100	Freshwater	1	3	33.33333333333333	Freshwater
320	GC_100	Terrestrial	2	3	66.66666666666666	Terrestrial
321	GC_299	Freshwater	4	14	28.57142857142857	Freshwater
322	GC_299	Marine	5	14	35.714285714285715	Marine
323	GC_299	Terrestrial	5	14	35.714285714285715	Terrestrial
324	GC_137	Freshwater	2	2	100.0	Freshwater
325	GC_22	Freshwater	4	23	17.391304347826086	Freshwater
326	GC_22	Marine	13	23	56.52173913043478	Marine
327	GC_22	Terrestrial	6	23	26.08695652173913	Terrestrial
328	GC_45	Freshwater	4	11	36.36363636363637	Freshwater
329	GC_45	Marine	2	11	18.181818181818183	Marine
330	GC_45	Terrestrial	5	11	45.45454545454545	Terrestrial
331	GC_329	Freshwater	1	1	100.0	Freshwater
332	GC_242	Freshwater	2	3	66.66666666666666	Freshwater
333	GC_242	Terrestrial	1	3	33.33333333333333	Terrestrial
334	GC_64	Freshwater	3	15	20.0	Freshwater
335	GC_64	Marine	6	15	40.0	Marine
336	GC_64	Terrestrial	6	15	40.0	Terrestrial
337	GC_381	Freshwater	1	1	100.0	Freshwater
338	GC_54	Freshwater	2	14	14.285714285714285	Freshwater
339	GC_54	Marine	3	14	21.428571428571427	Marine
340	GC_54	Terrestrial	9	14	64.28571428571429	Terrestrial
341	GC_99	Freshwater	2	8	25.0	Freshwater
342	GC_99	Marine	3	8	37.5	Marine
343	GC_99	Terrestrial	3	8	37.5	Terrestrial
344	GC_92	Freshwater	2	2	100.0	Freshwater
345	GC_204	Freshwater	3	5	60.0	Freshwater
346	GC_204	Terrestrial	2	5	40.0	Terrestrial
347	GC_419	Freshwater	4	17	23.52941176470588	Freshwater
348	GC_419	Marine	10	17	58.82352941176471	Marine
349	GC_419	Terrestrial	3	17	17.647058823529413	Terrestrial
350	GC_240	Freshwater	3	16	18.75	Freshwater
351	GC_240	Marine	5	16	31.25	Marine
352	GC_240	Terrestrial	8	16	50.0	Terrestrial
353	GC_437	Freshwater	2	2	100.0	Freshwater
354	GC_456	Freshwater	1	3	33.33333333333333	Freshwater
355	GC_456	Terrestrial	2	3	66.66666666666666	Terrestrial
356	GC_79	Freshwater	3	19	15.789473684210526	Freshwater
357	GC_79	Marine	13	19	68.42105263157895	Marine
358	GC_79	Terrestrial	3	19	15.789473684210526	Terrestrial
359	GC_201	Freshwater	2	3	66.66666666666666	Freshwater
360	GC_201	Marine	1	3	33.33333333333333	Marine
361	GC_218	Freshwater	1	4	25.0	Freshwater
362	GC_218	Marine	1	4	25.0	Marine
363	GC_218	Terrestrial	2	4	50.0	Terrestrial
364	GC_353	Freshwater	1	2	50.0	Freshwater
365	GC_353	Terrestrial	1	2	50.0	Terrestrial
366	GC_223	Freshwater	1	4	25.0	Freshwater
367	GC_223	Terrestrial	3	4	75.0	Terrestrial
368	GC_271	Freshwater	2	2	100.0	Freshwater
369	GC_269	Freshwater	3	5	60.0	Freshwater
370	GC_269	Terrestrial	2	5	40.0	Terrestrial
371	GC_172	Freshwater	1	4	25.0	Freshwater
372	GC_172	Terrestrial	3	4	75.0	Terrestrial
373	GC_394	Freshwater	1	3	33.33333333333333	Freshwater
374	GC_394	Marine	1	3	33.33333333333333	Marine
375	GC_394	Terrestrial	1	3	33.33333333333333	Terrestrial
376	GC_398	Freshwater	1	1	100.0	Freshwater
377	GC_508	Freshwater	1	1	100.0	Freshwater
378	GC_490	Freshwater	1	2	50.0	Freshwater
379	GC_490	Terrestrial	1	2	50.0	Terrestrial
380	GC_122	Freshwater	1	3	33.33333333333333	Freshwater
381	GC_122	Marine	2	3	66.66666666666666	Marine
382	GC_212	Freshwater	2	5	40.0	Freshwater
383	GC_212	Marine	2	5	40.0	Marine
384	GC_212	Terrestrial	1	5	20.0	Terrestrial
385	GC_286	Freshwater	1	5	20.0	Freshwater
386	GC_286	Marine	3	5	60.0	Marine
387	GC_286	Terrestrial	1	5	20.0	Terrestrial
388	GC_40	Freshwater	1	5	20.0	Freshwater
389	GC_40	Marine	2	5	40.0	Marine
390	GC_40	Terrestrial	2	5	40.0	Terrestrial
391	GC_3	Freshwater	1	3	33.33333333333333	Freshwater
392	GC_3	Marine	1	3	33.33333333333333	Marine
393	GC_3	Terrestrial	1	3	33.33333333333333	Terrestrial
394	GC_432	Freshwater	2	2	100.0	Freshwater
395	GC_274	Freshwater	1	1	100.0	Freshwater
396	GC_34	Freshwater	1	2	50.0	Freshwater
397	GC_34	Marine	1	2	50.0	Marine
398	GC_389	Freshwater	1	1	100.0	Freshwater
399	GC_167	Freshwater	1	6	16.666666666666664	Freshwater
400	GC_167	Marine	2	6	33.33333333333333	Marine
401	GC_167	Terrestrial	3	6	50.0	Terrestrial
402	GC_306	Freshwater	1	2	50.0	Freshwater
403	GC_306	Terrestrial	1	2	50.0	Terrestrial
404	GC_196	Freshwater	1	2	50.0	Freshwater
405	GC_196	Terrestrial	1	2	50.0	Terrestrial
406	GC_173	Freshwater	1	3	33.33333333333333	Freshwater
407	GC_173	Marine	2	3	66.66666666666666	Marine
408	GC_108	Freshwater	1	9	11.11111111111111	Freshwater
409	GC_108	Marine	5	9	55.55555555555556	Marine
410	GC_108	Terrestrial	3	9	33.33333333333333	Terrestrial
411	GC_26	Freshwater	2	15	13.333333333333334	Freshwater
412	GC_26	Marine	12	15	80.0	Marine
413	GC_26	Terrestrial	1	15	6.666666666666667	Terrestrial
414	GC_216	Freshwater	1	18	5.555555555555555	Freshwater
415	GC_216	Marine	14	18	77.77777777777779	Marine
416	GC_216	Terrestrial	3	18	16.666666666666664	Terrestrial
417	GC_67	Freshwater	1	9	11.11111111111111	Freshwater
418	GC_67	Marine	1	9	11.11111111111111	Marine
419	GC_67	Terrestrial	7	9	77.77777777777779	Terrestrial
420	GC_344	Freshwater	1	3	33.33333333333333	Freshwater
421	GC_344	Marine	2	3	66.66666666666666	Marine
422	GC_226	Freshwater	1	13	7.6923076923076925	Freshwater
423	GC_226	Marine	8	13	61.53846153846154	Marine
424	GC_226	Terrestrial	4	13	30.76923076923077	Terrestrial
425	GC_215	Freshwater	1	2	50.0	Freshwater
426	GC_215	Terrestrial	1	2	50.0	Terrestrial
427	GC_29	Freshwater	2	5	40.0	Freshwater
428	GC_29	Marine	1	5	20.0	Marine
429	GC_29	Terrestrial	2	5	40.0	Terrestrial
430	GC_17	Freshwater	2	5	40.0	Freshwater
431	GC_17	Marine	2	5	40.0	Marine
432	GC_17	Terrestrial	1	5	20.0	Terrestrial
433	GC_128	Freshwater	1	20	5.0	Freshwater
434	GC_128	Marine	19	20	95.0	Marine
435	GC_465	Freshwater	1	2	50.0	Freshwater
436	GC_465	Terrestrial	1	2	50.0	Terrestrial
437	GC_450	Freshwater	1	3	33.33333333333333	Freshwater
438	GC_450	Marine	2	3	66.66666666666666	Marine
439	GC_466	Freshwater	1	3	33.33333333333333	Freshwater
440	GC_466	Marine	2	3	66.66666666666666	Marine
441	GC_153	Freshwater	3	7	42.857142857142854	Freshwater
442	GC_153	Marine	2	7	28.57142857142857	Marine
443	GC_153	Terrestrial	2	7	28.57142857142857	Terrestrial
444	GC_331	Freshwater	1	1	100.0	Freshwater
445	GC_443	Freshwater	1	1	100.0	Freshwater
446	GC_511	Freshwater	1	1	100.0	Freshwater
447	GC_300	Freshwater	1	4	25.0	Freshwater
448	GC_300	Marine	2	4	50.0	Marine
449	GC_300	Terrestrial	1	4	25.0	Terrestrial
450	GC_23	Freshwater	1	8	12.5	Freshwater
451	GC_23	Marine	2	8	25.0	Marine
452	GC_23	Terrestrial	5	8	62.5	Terrestrial
453	GC_452	Freshwater	1	3	33.33333333333333	Freshwater
454	GC_452	Marine	2	3	66.66666666666666	Marine
455	GC_332	Freshwater	1	1	100.0	Freshwater
456	GC_408	Freshwater	1	1	100.0	Freshwater
457	GC_119	Freshwater	3	46	6.521739130434782	Freshwater
458	GC_119	Marine	24	46	52.17391304347826	Marine
459	GC_119	Terrestrial	19	46	41.30434782608695	Terrestrial
460	GC_217	Freshwater	1	2	50.0	Freshwater
461	GC_217	Marine	1	2	50.0	Marine
462	GC_451	Freshwater	1	2	50.0	Freshwater
463	GC_451	Marine	1	2	50.0	Marine
464	GC_48	Freshwater	1	3	33.33333333333333	Freshwater
465	GC_48	Marine	2	3	66.66666666666666	Marine
466	GC_87	Freshwater	1	3	33.33333333333333	Freshwater
467	GC_87	Marine	1	3	33.33333333333333	Marine
468	GC_87	Terrestrial	1	3	33.33333333333333	Terrestrial
469	GC_343	Freshwater	1	1	100.0	Freshwater
470	GC_328	Freshwater	1	1	100.0	Freshwater
471	GC_83	Freshwater	2	3	66.66666666666666	Freshwater
472	GC_83	Marine	1	3	33.33333333333333	Marine
473	GC_259	Freshwater	1	2	50.0	Freshwater
474	GC_259	Marine	1	2	50.0	Marine
475	GC_131	Freshwater	1	5	20.0	Freshwater
476	GC_131	Marine	1	5	20.0	Marine
477	GC_131	Terrestrial	3	5	60.0	Terrestrial
478	GC_483	Freshwater	1	1	100.0	Freshwater
479	GC_335	Freshwater	1	1	100.0	Freshwater
480	GC_56	Freshwater	1	6	16.666666666666664	Freshwater
481	GC_56	Marine	1	6	16.666666666666664	Marine
482	GC_56	Terrestrial	4	6	66.66666666666666	Terrestrial
483	GC_77	Freshwater	1	22	4.545454545454546	Freshwater
484	GC_77	Marine	19	22	86.36363636363636	Marine
485	GC_77	Terrestrial	2	22	9.090909090909092	Terrestrial
486	GC_208	Freshwater	1	19	5.263157894736842	Freshwater
487	GC_208	Marine	15	19	78.94736842105263	Marine
