ID	niches
TARA_SAMEA2623403_METAG_MFMFELKN	Marine
MARD_SAMN02436164_REFG_MMP02436164	Marine
MARD_SAMN02436109_REFG_MMP02436109	Marine
3300025198_2	Marine
3300025201_4	Marine
MARD_SAMN04488031_REFG_MMP04488031	Marine
MARD_SAMN04965936_REFG_MMP04965936	Marine
MARD_SAMN05444398_REFG_MMP05444398	Marine
MARD_SAMN06265372_REFG_MMP06265372	Marine
MARD_SAMN08378603_REFG_MMP08378603	Marine
MARD_SAMN05421850_REFG_MMP05421850	Marine
MARD_SAMN05216208_REFG_MMP05216208	Marine
MARD_SAMN02436080_REFG_MMP02436080	Marine
TARA_SAMEA2621191_METAG_NNALOPNJ	Marine
TARA_SAMEA2623403_METAG_ECOFFJOI	Marine
TARA_SAMEA2621107_METAG_OEIPCIJC	Marine
Genome_005	Marine
MARD_SAMN04965933_REFG_MMP04965933	Marine
TARA_SAMEA4397445_METAG_CHDHEFAE	Marine
MARD_SAMEA3393043_REFG_MMP3393043.1	Marine
MALA_SAMN05421563_METAG_DGMJHHBK	Marine
3300026096_1	Marine
3300026098_2	Marine
MARD_SAMN03339836_REFG_MMP03339836	Marine
MARD_SAMN05444385_REFG_MMP05444385	Marine
MARD_SAMEA3531082_REFG_MMP3531082	Marine
MARD_SAMEA3532031_REFG_MMP3532031	Marine
MARD_SAMN08918410_REFG_MMP08918410	Marine
TARA_SAMEA4397330_METAG_IIKHBEIA	Marine
MARD_SAMN04957305_REFG_MMP04957305	Marine
TARA_SAMEA2621528_METAG_LMPJOJBM	Marine
TARA_SAMEA4396489_METAG_PJHDHIHO	Marine
TARA_SAMEA4396941_METAG_FFMEDCBF	Marine
TARA_SAMEA4397215_METAG_ILCOPCBG	Marine
TARA_SAMEA4397920_METAG_NBNHFLOD	Marine
3300025059_2	Marine
3300025097_4	Marine
3300025108_2	Marine
3300025180_2	Marine
3300025188_6	Marine
3300025213_2	Marine
3300025236_7	Marine
3300025240_10	Marine
3300025249_4	Marine
3300025260_11	Marine
3300025264_8	Marine
3300025266_8	Marine
3300025270_8	Marine
3300025274_5	Marine
3300025277_9	Marine
MALA_SAMN05422122_METAG_CKBPOFGO	Marine
MARD_SAMN02436108_REFG_MMP02436108	Marine
MARD_SAMN02436163_REFG_MMP02436163	Marine
MARD_SAMN04488041_REFG_MMP04488041	Marine
MARD_SAMN04965931_REFG_MMP04965931	Marine
TARA_SAMEA2621092_METAG_MNBADHMM	Marine
TARA_SAMEA2621107_METAG_LANNJOHC	Marine
TARA_SAMEA2621271_METAG_BHKEHIPM	Marine
TARA_SAMEA2623403_METAG_EKLADGIB	Marine
3300005253_18	Marine
3300025079_5	Marine
MARD_SAMN04488512_REFG_MMP04488512	Marine
TARA_SAMEA2621502_METAG_JHBLMCLA	Marine
TARA_SAMEA4397023_METAG_EFLDIDJM	Marine
TARA_SAMEA4397330_METAG_DBDFGBIJ	Marine
TARA_SAMEA4397445_METAG_BFHHOMDB	Marine
3300025052_3	Marine
MARD_SAMN04488039_REFG_MMP04488039	Marine
TARA_SAMEA2622685_METAG_HEEHHBLE	Marine
TARA_SAMEA2622112_METAG_MLEFJOOD	Marine
TARA_SAMEA2622517_METAG_AEDFJLAN	Marine
TARA_SAMEA4396941_METAG_HADKALDI	Marine
3300025093_9	Marine
TARA_SAMEA4396515_METAG_EGMEDFPO	Marine
MARD_SAMN04489759_REFG_MMP04489759	Marine
MARD_SAMN05443635_REFG_MMP05443635	Marine
TARA_SAMEA2591122_METAG_CMIOHKHC	Marine
TARA_SAMEA2619678_METAG_IGPKJHJK	Marine
TARA_SAMN05326650_METAG_MED00022	Marine
Genome_097	Marine
TARA_SAMEA4397666_METAG_ABDEGCDA	Marine
TARA_SAMEA4397722_METAG_CIPNGEFP	Marine
TARA_SAMEA4398360_METAG_EBMBFFLA	Marine
TARA_SAMEA2622766_METAG_HNKKLNLI	Marine
3300017951_31	Marine
3300017986_24	Marine
3300018039_32	Marine
3300018426_30	Marine
3300018428_32	Marine
3300017818_48	Marine
3300017957_48	Marine
3300018428_54	Marine
3300020056_51	Marine
TARA_SAMEA2622715_METAG_DGPMFALG	Marine
3300028284_9	Marine
TARA_SAMEA4397842_METAG_KICLFKGG	Marine
3300025849_37	Marine
TARA_SAMEA2591057_METAG_IAEIEBLI	Marine
TARA_SAMN05326650_METAG_MED00082	Marine
3300010309_3	Marine
3300027757_10	Marine
3300027221_1	Marine
3300027278_4	Marine
3300027294_2	Marine
3300027305_3	Marine
3300027418_5	Marine
3300027525_4	Marine
3300027571_9	Marine
3300026188_15	Marine
TARA_SAMEA2623314_METAG_ENGHNPHF	Marine
MARD_SAMN09637267_REFG_MMP09637267	Marine
TARA_SAMEA2620097_METAG_PPHCBMNA	Marine
3300000503_3	Marine
3300009702_26	Marine
3300028008_4	Marine
TARA_SAMEA2622690_METAG_NLCIDLIH	Marine
TARA_SAMEA2622696_METAG_NKHGOJCL	Marine
TARA_SAMEA2622796_METAG_CDCCBIGC	Marine
TARA_SAMEA2621099_METAG_AEMDFCCK	Marine
TARA_SAMEA2621287_METAG_KGPFDGHK	Marine
TARA_SAMEA2622362_METAG_IJDLJDHO	Marine
TARA_SAMEA2622499_METAG_OGICAGKO	Marine
TARA_SAMEA2623314_METAG_BEAHLGLB	Marine
TARA_SAMEA2623390_METAG_IFCMLOCO	Marine
TARA_SAMEA2620970_METAG_HEBCFGMN	Marine
TARA_SAMEA2620980_METAG_KJEMGKPN	Marine
TARA_SAMEA4397196_METAG_APPGDCJL	Marine
3300027858_21	Marine
TARA_SAMEA4398432_METAG_DPPBFELL	Marine
3300025238_16	Marine
MALA_SAMN05422149_METAG_DCOOINAI	Marine
TARA_SAMEA2621099_METAG_IDGDEHDE	Marine
3300027834_151	Marine
TARA_SAMEA2623673_METAG_DCDDKIBD	Marine
TARA_SAMN05326641_METAG_ANW00003	Marine
3300027852_25	Marine
MARD_SAMEA4019367_REFG_MMP4019367	Marine
3300025694_19	Marine
TARA_SAMEA2623295_METAG_APLIELOC	Marine
3300025478_6	Marine
3300025488_6	Marine
3300022931_14	Marine
3300025547_5	Marine
3300025584_8	Marine
3300025592_7	Marine
3300025596_5	Marine
3300025660_18	Marine
3300025662_7	Marine
3300025663_9	Marine
TARA_SAMEA4398238_METAG_HFOMIPPP	Marine
3300020477_49	Marine
TARA_SAMEA2622837_METAG_EPMHDJGB	Marine
3300025249_1	Marine
MALA_SAMN05422148_METAG_IFLPOAIP	Marine
TARA_SAMEA4398360_METAG_PDKANFIF	Marine
TARA_SAMEA2623350_METAG_MPGKLGHL	Marine
TARA_SAMN05326644_METAG_PON00005	Marine
3300027980_19	Marine
3300012954_37	Marine
MARD_SAMN06134494_REFG_MMP06134494	Marine
MARD_SAMN06134495_REFG_MMP06134495	Marine
MARD_SAMEA3355991_REFG_MMP3355991	Marine
MARD_SAMN05505091_REFG_MMP05505091	Marine
MARD_SAMN10233975_REFG_MMP10233975	Marine
MARD_SAMN06133355_REFG_MMP06133355	Marine
MARD_SAMN06133356_REFG_MMP06133356	Marine
MARD_SAMEA2591294_REFG_MMP2591294	Marine
MARD_SAMEA2591287_REFG_MMP2591287	Marine
MARD_SAMEA2591293_REFG_MMP2591293	Marine
MARD_SAMEA2591295_REFG_MMP2591295	Marine
MARD_SAMEA2591298_REFG_MMP2591298	Marine
MARD_SAMEA2593984_REFG_MMP2593984	Marine
MARD_SAMEA2593986_REFG_MMP2593986	Marine
MARD_SAMEA2593998_REFG_MMP2593998	Marine
MARD_SAMEA2593999_REFG_MMP2593999	Marine
MARD_SAMEA2594001_REFG_MMP2594001	Marine
MARD_SAMEA2594002_REFG_MMP2594002	Marine
MARD_SAMEA2594003_REFG_MMP2594003	Marine
MARD_SAMEA2594004_REFG_MMP2594004	Marine
MARD_SAMEA2594034_REFG_MMP2594034	Marine
MARD_SAMEA2594035_REFG_MMP2594035	Marine
MARD_SAMEA3340379_REFG_MMP3340379	Marine
MARD_SAMEA3532819_REFG_MMP3532819	Marine
MARD_SAMN02436138_REFG_MMP02436138	Marine
MARD_SAMN05172613_REFG_MMP05172613	Marine
MARD_SAMN05417992_REFG_MMP05417992	Marine
MARD_SAMN05417990_REFG_MMP05417990	Marine
MARD_SAMN05417996_REFG_MMP05417996	Marine
MARD_SAMN05418005_REFG_MMP05418005	Marine
MARD_SAMN05418007_REFG_MMP05418007	Marine
MARD_SAMN05418012_REFG_MMP05418012	Marine
MARD_SAMN05418013_REFG_MMP05418013	Marine
MARD_SAMN05418014_REFG_MMP05418014	Marine
MARD_SAMN05418019_REFG_MMP05418019	Marine
MARD_SAMN05418021_REFG_MMP05418021	Marine
MARD_SAMN05418023_REFG_MMP05418023	Marine
MARD_SAMN05418029_REFG_MMP05418029	Marine
MARD_SAMN05418028_REFG_MMP05418028	Marine
MARD_SAMN05418030_REFG_MMP05418030	Marine
MARD_SAMN05418033_REFG_MMP05418033	Marine
MARD_SAMN05418035_REFG_MMP05418035	Marine
MARD_SAMN05418038_REFG_MMP05418038	Marine
MARD_SAMN05418040_REFG_MMP05418040	Marine
MARD_SAMN05418041_REFG_MMP05418041	Marine
MARD_SAMN05418042_REFG_MMP05418042	Marine
MARD_SAMN05418043_REFG_MMP05418043	Marine
MARD_SAMN05418044_REFG_MMP05418044	Marine
MARD_SAMN05418045_REFG_MMP05418045	Marine
MARD_SAMN05418046_REFG_MMP05418046	Marine
MARD_SAMN05418047_REFG_MMP05418047	Marine
MARD_SAMN05418051_REFG_MMP05418051	Marine
MARD_SAMN05418052_REFG_MMP05418052	Marine
MARD_SAMN05418053_REFG_MMP05418053	Marine
MARD_SAMN05418054_REFG_MMP05418054	Marine
MARD_SAMN05418055_REFG_MMP05418055	Marine
MARD_SAMN05418084_REFG_MMP05418084	Marine
MARD_SAMN05418058_REFG_MMP05418058	Marine
MARD_SAMN05418059_REFG_MMP05418059	Marine
MARD_SAMN05418062_REFG_MMP05418062	Marine
MARD_SAMN05418066_REFG_MMP05418066	Marine
MARD_SAMN05418069_REFG_MMP05418069	Marine
MARD_SAMN05418210_REFG_MMP05418210	Marine
MARD_SAMN05418075_REFG_MMP05418075	Marine
MARD_SAMN05418078_REFG_MMP05418078	Marine
MARD_SAMN05418079_REFG_MMP05418079	Marine
MARD_SAMN05418080_REFG_MMP05418080	Marine
MARD_SAMN05418083_REFG_MMP05418083	Marine
MARD_SAMN05418087_REFG_MMP05418087	Marine
MARD_SAMN05418089_REFG_MMP05418089	Marine
MARD_SAMN05418091_REFG_MMP05418091	Marine
MARD_SAMN05418093_REFG_MMP05418093	Marine
MARD_SAMN05418097_REFG_MMP05418097	Marine
MARD_SAMN05418100_REFG_MMP05418100	Marine
MARD_SAMN05418105_REFG_MMP05418105	Marine
MARD_SAMN05418109_REFG_MMP05418109	Marine
MARD_SAMN05418111_REFG_MMP05418111	Marine
MARD_SAMN05418113_REFG_MMP05418113	Marine
MARD_SAMN05418117_REFG_MMP05418117	Marine
MARD_SAMN05418121_REFG_MMP05418121	Marine
MARD_SAMN05418122_REFG_MMP05418122	Marine
MARD_SAMN05418134_REFG_MMP05418134	Marine
MARD_SAMN05418135_REFG_MMP05418135	Marine
MARD_SAMN05418136_REFG_MMP05418136	Marine
MARD_SAMN05418137_REFG_MMP05418137	Marine
MARD_SAMN05418143_REFG_MMP05418143	Marine
MARD_SAMN05418146_REFG_MMP05418146	Marine
MARD_SAMN05418149_REFG_MMP05418149	Marine
MARD_SAMN05418152_REFG_MMP05418152	Marine
MARD_SAMN05418158_REFG_MMP05418158	Marine
MARD_SAMN05418165_REFG_MMP05418165	Marine
MARD_SAMN05418173_REFG_MMP05418173	Marine
MARD_SAMN05418175_REFG_MMP05418175	Marine
MARD_SAMN05418180_REFG_MMP05418180	Marine
MARD_SAMN05418194_REFG_MMP05418194	Marine
MARD_SAMN05418200_REFG_MMP05418200	Marine
MARD_SAMN05418218_REFG_MMP05418218	Marine
MARD_SAMN05418223_REFG_MMP05418223	Marine
MARD_SAMN05418234_REFG_MMP05418234	Marine
MARD_SAMN05418233_REFG_MMP05418233	Marine
MARD_SAMN05418235_REFG_MMP05418235	Marine
MARD_SAMN05418236_REFG_MMP05418236	Marine
MARD_SAMN05418237_REFG_MMP05418237	Marine
MARD_SAMN09522132_REFG_MMP09522132	Marine
MARD_SAMD00041797_REFG_MMP00041797	Marine
MARD_SAMD00019129_REFG_MMP00019129	Marine
MARD_SAMD00019130_REFG_MMP00019130	Marine
MARD_SAMD00019131_REFG_MMP00019131	Marine
MARD_SAMD00019133_REFG_MMP00019133	Marine
MARD_SAMD00019136_REFG_MMP00019136	Marine
MARD_SAMD00019138_REFG_MMP00019138.1	Marine
MARD_SAMD00019139_REFG_MMP00019139	Marine
MARD_SAMD00019140_REFG_MMP00019140	Marine
MARD_SAMD00019141_REFG_MMP00019141	Marine
MARD_SAMD00019142_REFG_MMP00019142	Marine
MARD_SAMD00019143_REFG_MMP00019143	Marine
MARD_SAMD00032033_REFG_MMP00032033	Marine
MARD_SAMD00036652_REFG_MMP00036652	Marine
MARD_SAMD00036654_REFG_MMP00036654	Marine
MARD_SAMD00036656_REFG_MMP00036656	Marine
MARD_SAMD00036658_REFG_MMP00036658	Marine
MARD_SAMD00036659_REFG_MMP00036659	Marine
MARD_SAMD00036660_REFG_MMP00036660	Marine
MARD_SAMD00036661_REFG_MMP00036661	Marine
MARD_SAMD00043915_REFG_MMP00043915	Marine
MARD_SAMN03968604_REFG_MMP03968604	Marine
MARD_SAMEA2272100_REFG_MMP2272100	Marine
MARD_SAMEA3146286_REFG_MMP3146286	Marine
MARD_SAMN05418015_REFG_MMP05418015	Marine
MARD_SAMN06133339_REFG_MMP06133339	Marine
MARD_SAMN06133340_REFG_MMP06133340	Marine
MARD_SAMN08238100_REFG_MMP08238100	Marine
MARD_SAMN08238101_REFG_MMP08238101	Marine
MARD_SAMN08238103_REFG_MMP08238103	Marine
MARD_SAMN08238104_REFG_MMP08238104	Marine
MARD_SAMN08238105_REFG_MMP08238105	Marine
MARD_SAMN08238106_REFG_MMP08238106	Marine
MARD_SAMN08238108_REFG_MMP08238108	Marine
MARD_SAMN08238109_REFG_MMP08238109	Marine
MARD_SAMD00000384_REFG_MMP00000384	Marine
MARD_SAMD00000560_REFG_MMP00000560	Marine
MARD_SAMD00000561_REFG_MMP00000561	Marine
MARD_SAMEA2591299_REFG_MMP2591299	Marine
MARD_SAMN02212510_REFG_MMP02212510	Marine
MARD_SAMN02435854_REFG_MMP02435854	Marine
MARD_SAMN05386387_REFG_MMP05386387	Marine
MARD_SAMN07818924_REFG_MMP07818924	Marine
MARD_SAMN08329254_REFG_MMP08329254	Marine
MARD_SAMN08204758_REFG_MMP08204758	Marine
MARD_SAMN08329247_REFG_MMP08329247	Marine
MARD_SAMN02436117_REFG_MMP02436117	Marine
MARD_SAMD00018681_REFG_MMP00018681	Marine
MARD_SAMN08329936_REFG_MMP08329936	Marine
MARD_SAMN08330083_REFG_MMP08330083	Marine
MARD_SAMN08330123_REFG_MMP08330123	Marine
MARD_SAMN08331699_REFG_MMP08331699	Marine
MARD_SAMN08331724_REFG_MMP08331724	Marine
3300021343_13	Marine
MARD_SAMN08634427_REFG_MMP08634427	Marine
MARD_SAMN09437463_REFG_MMP09437463	Marine
MARD_SAMN09437379_REFG_MMP09437379	Marine
MARD_SAMN09437435_REFG_MMP09437435	Marine
MARD_SAMN03084138_REFG_MMP03084138	Marine
MARD_SAMN05418027_REFG_MMP05418027	Marine
MARD_SAMN05418031_REFG_MMP05418031	Marine
MARD_SAMN05418034_REFG_MMP05418034	Marine
MARD_SAMN05418073_REFG_MMP05418073	Marine
MARD_SAMN05418166_REFG_MMP05418166	Marine
MARD_SAMN06133338_REFG_MMP06133338	Marine
MARD_SAMN07327771_REFG_MMP07327771	Marine
MARD_SAMD00036551_REFG_MMP00036551	Marine
MARD_SAMN07327772_REFG_MMP07327772	Marine
MARD_SAMN07327777_REFG_MMP07327777	Marine
MARD_SAMN02436086_REFG_MMP02436086	Marine
MARD_SAMN02436115_REFG_MMP02436115	Marine
MARD_SAMN07327728_REFG_MMP07327728	Marine
MARD_SAMN07327780_REFG_MMP07327780	Marine
3300020473_14	Marine
MARD_SAMD00039894_REFG_MMP00039894	Marine
TARA_SAMEA2622690_METAG_IFBOIKPA	Marine
TARA_SAMEA2622823_METAG_NBJBKFCL	Marine
3300025122_4	Marine
TARA_SAMEA2622331_METAG_GOGCJBPM	Marine
3300025251_5	Marine
3300025270_7	Marine
MARD_SAMN10075489_REFG_MMP10075489	Marine
3300025048_2	Marine
3300025138_7	Marine
MARD_SAMD00036590_REFG_MMP00036590	Marine
MARD_SAMN02470171_REFG_MMP02470171	Marine
MARD_SAMN09240566_REFG_MMP09240566	Marine
TARA_SAMEA4397666_METAG_IHBCKNPF	Marine
TARA_SAMEA4397815_METAG_FLLCJPDN	Marine
TARA_SAMEA4397948_METAG_HMKPJJLE	Marine
3300025048_1	Marine
3300025079_2	Marine
3300027844_15	Marine
3300029631_1	Marine
MARD_SAMD00036589_REFG_MMP00036589	Marine
MARD_SAMD00036591_REFG_MMP00036591	Marine
MARD_SAMD00036594_REFG_MMP00036594	Marine
TARA_SAMEA2621564_METAG_COPPEPOE	Marine
TARA_SAMEA4398111_METAG_MMEKPHGA	Marine
MARD_SAMD00036593_REFG_MMP00036593	Marine
MARD_SAMN05878071_REFG_MMP05878071	Marine
TARA_SAMEA4397278_METAG_JMGDBPND	Marine
3300020367_1	Marine
3300025141_6	Marine
BGEO_SAMN07136708_METAG_ILOEEALM	Marine
BGEO_SAMN07136710_METAG_NFNKEFAD	Marine
BGEO_SAMN07136718_METAG_GOIGCPDN	Marine
MALA_SAMN05421660_METAG_KCFPKICE	Marine
MALA_SAMN05422165_METAG_OLNGBDLB	Marine
TARA_SAMEA2621839_METAG_ANAFGPCM	Marine
MARD_SAMN02470762_REFG_MMP02470762	Marine
MARD_SAMN05408344_REFG_MMP05408344	Marine
MARD_SAMN05687755_REFG_MMP05687755	Marine
TARA_SAMN05326650_METAG_MED00009	Marine
3300025237_1	Marine
MARD_SAMN10397593_REFG_MMP10397593	Marine
MARD_SAMN10397511_REFG_MMP10397511	Marine
TARA_SAMEA4397627_METAG_NOKNFGKB	Marine
MARD_SAMD00004655_REFG_MMP00004655	Marine
MARD_SAMEA3925393_REFG_MMP3925393	Marine
MARD_SAMN10397592_REFG_MMP10397592	Marine
MARD_SAMN10397596_REFG_MMP10397596	Marine
TARA_SAMEA4396988_METAG_FCGFCELJ	Marine
TARA_SAMEA4397815_METAG_FPKCJCLC	Marine
TARA_SAMEA4398168_METAG_NGOKDANL	Marine
TARA_SAMEA4398266_METAG_PFLCKFIJ	Marine
3300027810_7	Marine
TARA_SAMEA4396988_METAG_JPIDMPAB	Marine
TARA_SAMEA4397118_METAG_KHABCPBH	Marine
TARA_SAMEA4397363_METAG_IPPPGGPG	Marine
TARA_SAMEA4397445_METAG_ALPEDEKN	Marine
TARA_SAMEA4397489_METAG_DKFNMDDD	Marine
TARA_SAMEA4397586_METAG_JLBLNLFE	Marine
TARA_SAMEA4397666_METAG_OCALNNGA	Marine
TARA_SAMEA4397722_METAG_AJLNCMGG	Marine
TARA_SAMEA4397747_METAG_FCGPJEHN	Marine
TARA_SAMEA4397815_METAG_ALEIDEAC	Marine
TARA_SAMEA4397859_METAG_FPHLPMOP	Marine
TARA_SAMEA4398238_METAG_IHHCIKGJ	Marine
TARA_SAMEA4398266_METAG_JGJJDPDB	Marine
TARA_SAMEA4398315_METAG_DPMPADDK	Marine
TARA_SAMEA4397516_METAG_GEGGKGPC	Marine
TARA_SAMEA4398027_METAG_MJHOLLPK	Marine
MARD_SAMN09916314_REFG_MMP09916314	Marine
3300027978_5	Marine
3300027967_14	Marine
TARA_SAMEA4398387_METAG_NJONMNKJ	Marine
3300020263_2	Marine
3300025251_4	Marine
3300020455_9	Marine
TARA_SAMEA2622119_METAG_FMJCHIHF	Marine
TARA_SAMEA2622678_METAG_IIGJOLCP	Marine
TARA_SAMEA2622823_METAG_BHMNEGAP	Marine
TARA_SAMEA2623098_METAG_JMFGEMBI	Marine
3300020382_4	Marine
3300020410_3	Marine
3300021416_7	Marine
3300021485_7	Marine
MARD_SAMN10233659_REFG_MMP10233659	Marine
TARA_SAMEA2591074_METAG_BGMPHGLH	Marine
TARA_SAMEA2621216_METAG_KOELIADL	Marine
TARA_SAMEA2621487_METAG_JEJEPAEM	Marine
TARA_SAMEA2622097_METAG_HBPMPIGL	Marine
TARA_SAMEA2622197_METAG_GALLFCOI	Marine
TARA_SAMEA2622658_METAG_OHKNJPFH	Marine
3300025042_1	Marine
3300025043_2	Marine
3300025046_1	Marine
BGEO_SAMN07136711_METAG_EOPKMDLC	Marine
TARA_SAMEA4398193_METAG_IINLEEHA	Marine
TARA_SAMEA2623135_METAG_DJILNNCH	Marine
3300025280_4	Marine
MALA_SAMN05422121_METAG_OGAMKLHO	Marine
TARA_SAMEA2620198_METAG_KLFKEFEP	Marine
TARA_SAMEA2620995_METAG_BFDFBIKP	Marine
TARA_SAMEA2621020_METAG_DGKNMHLE	Marine
TARA_SAMEA2621021_METAG_JAJGGMJP	Marine
TARA_SAMEA2621037_METAG_BOIEAKJP	Marine
TARA_SAMEA2621044_METAG_NOLHAABM	Marine
TARA_SAMEA2621066_METAG_EHDOKGKK	Marine
TARA_SAMEA2621155_METAG_BMEOCPIO	Marine
TARA_SAMEA2622149_METAG_IIKHAJAF	Marine
TARA_SAMEA2622678_METAG_EMNMIPDN	Marine
3300020377_5	Marine
3300020396_7	Marine
3300020467_8	Marine
TARA_SAMEA2622545_METAG_KEGJKDAO	Marine
3300025192_1	Marine
3300026119_5	Marine
MALA_SAMN05422114_METAG_HDMCNFBK	Marine
MALA_SAMN05422128_METAG_GFOMCGFD	Marine
MALA_SAMN05422133_METAG_NBFINJIH	Marine
MARD_SAMN05578452_REFG_MMP05578452	Marine
TARA_SAMEA2619970_METAG_GKNKAGAI	Marine
TARA_SAMEA2621423_METAG_ACNBNNHJ	Marine
TARA_SAMEA2622097_METAG_CJDFGJHP	Marine
TARA_SAMEA2622336_METAG_IANBPKNL	Marine
TARA_SAMEA2622821_METAG_DGNNOPLM	Marine
MARD_SAMN10134660_REFG_MMP10134660	Marine
3300020053_13	Marine
3300020177_13	Marine
MARD_SAMN07626136_REFG_MMP07626136	Marine
MARD_SAMN10362944_REFG_MMP10362944	Marine
TARA_SAMEA2620824_METAG_MNBKNHDJ	Marine
MARD_SAMN10363429_REFG_MMP10363429	Marine
TARA_SAMEA2620947_METAG_GFHKLJJK	Marine
TARA_SAMEA2621107_METAG_JFHJPGDA	Marine
3300000502_4	Marine
3300027672_83	Marine
MARD_SAMD00036602_REFG_MMP00036602	Marine
TARA_SAMEA4398083_METAG_MIHHGDJF	Marine
MARD_SAMD00036597_REFG_MMP00036597	Marine
MARD_SAMD00036599_REFG_MMP00036599	Marine
TARA_SAMEA2622685_METAG_PAMPHHNN	Marine
TARA_SAMEA4398238_METAG_CLIBKFHJ	Marine
TARA_SAMEA4398266_METAG_OPOOAJHK	Marine
3300025168_3	Marine
MARD_SAMD00036604_REFG_MMP00036604	Marine
TARA_SAMEA4397445_METAG_DBGPKLFB	Marine
MARD_SAMD00036605_REFG_MMP00036605	Marine
TARA_SAMEA4397472_METAG_DNDFNLGM	Marine
TARA_SAMEA4398001_METAG_BLPKBGFK	Marine
TARA_SAMEA2623756_METAG_FDADPHPN	Marine
3300018048_33	Marine
3300010401_50	Terrestrial
3300011997_29	Terrestrial
3300027547_7	Terrestrial
3300011997_31	Terrestrial
3300018088_18	Terrestrial
3300018090_18	Terrestrial
3300025539_4	Terrestrial
3300025566_4	Terrestrial
3300011999_11	Terrestrial
3300029893_35	Terrestrial
3300020202_17	Terrestrial
3300021062_4	Terrestrial
3300005529_156	Terrestrial
3300012921_7	Terrestrial
3300025536_26	Terrestrial
3300011987_15	Terrestrial
3300012003_30	Terrestrial
3300012005_42	Terrestrial
3300020215_25	Terrestrial
3300025536_24	Terrestrial
3300020202_5	Terrestrial
3300027276_7	Terrestrial
3300005529_103	Terrestrial
3300012921_13	Terrestrial
3300015204_16	Terrestrial
3300023097_6	Terrestrial
3300015198_21	Terrestrial
3300027276_12	Terrestrial
3300027276_23	Terrestrial
3300011904_12	Terrestrial
3300027276_18	Terrestrial
3300027276_37	Terrestrial
3300027276_16	Terrestrial
3300027276_36	Terrestrial
3300027276_19	Terrestrial
3300027276_25	Terrestrial
3300017553_9	Terrestrial
3300020594_9	Terrestrial
3300012940_56	Terrestrial
3300017647_6	Terrestrial
3300017649_16	Terrestrial
3300025526_10	Terrestrial
3300025526_11	Terrestrial
3300020156_8	Terrestrial
3300026185_2	Terrestrial
3300012826_6	Terrestrial
3300017560_9	Terrestrial
3300017560_8	Terrestrial
3300017565_12	Terrestrial
3300017652_8	Terrestrial
3300020591_6	Terrestrial
3300009095_93	Terrestrial
3300020131_6	Terrestrial
3300007354_16	Terrestrial
3300027283_29	Terrestrial
3300007354_19	Terrestrial
3300026156_16	Terrestrial
3300026251_24	Terrestrial
3300011586_1	Terrestrial
3300014728_2	Terrestrial
3300011852_3	Terrestrial
3300025520_3	Terrestrial
3300025526_13	Terrestrial
3300011831_2	Terrestrial
3300014071_2	Terrestrial
3300014669_2	Terrestrial
3300011593_2	Terrestrial
3300013736_2	Terrestrial
3300014728_3	Terrestrial
3300028650_4	Terrestrial
3300027276_4	Terrestrial
3300027587_7	Terrestrial
3300027986_59	Terrestrial
3300025575_12	Terrestrial
3300025575_11	Terrestrial
3300025600_11	Terrestrial
3300025512_6	Terrestrial
3300025515_5	Terrestrial
3300012986_12	Terrestrial
3300023107_5	Terrestrial
3300000366_7	Terrestrial
3300009566_26	Terrestrial
3300017544_7	Terrestrial
3300020594_5	Terrestrial
3300012942_30	Terrestrial
3300022861_4	Terrestrial
3300022877_5	Terrestrial
3300023247_4	Terrestrial
3300028070_3	Terrestrial
3300028082_4	Terrestrial
3300028087_3	Terrestrial
3300021180_8	Terrestrial
3300021402_5	Terrestrial
3300010371_41	Terrestrial
3300011569_3	Terrestrial
3300011834_8	Terrestrial
3300011876_7	Terrestrial
3300011641_4	Terrestrial
3300010371_44	Terrestrial
3300027276_40	Terrestrial
3300025522_6	Terrestrial
3300012943_23	Terrestrial
3300027284_33	Terrestrial
3300024305_5	Terrestrial
3300026167_9	Terrestrial
3300027365_3	Terrestrial
3300029199_3	Terrestrial
3300026931_2	Terrestrial
3300006879_35	Terrestrial
3300027653_32	Terrestrial
3300007354_22	Terrestrial
3300014492_11	Terrestrial
3300027640_22	Terrestrial
3300011754_5	Terrestrial
3300012943_39	Terrestrial
3300025536_7	Terrestrial
3300025600_19	Terrestrial
3300026214_1	Terrestrial
3300026294_6	Terrestrial
3300023103_8	Terrestrial
3300027653_23	Terrestrial
3300012921_16	Terrestrial
3300027773_29	Terrestrial
3300025633_4	Terrestrial
3300026156_13	Terrestrial
3300026185_11	Terrestrial
3300011921_6	Terrestrial
3300025536_10	Terrestrial
3300012842_8	Terrestrial
3300016445_7	Terrestrial
3300027653_8	Terrestrial
3300002468_15	Terrestrial
3300027283_28	Terrestrial
3300024233_2	Terrestrial
3300023088_6	Terrestrial
3300023258_5	Terrestrial
3300010343_17	Terrestrial
3300029817_10	Terrestrial
3300012940_44	Terrestrial
3300026196_8	Terrestrial
3300012827_3	Terrestrial
3300012844_2	Terrestrial
3300017650_5	Terrestrial
3300012842_4	Terrestrial
3300012816_7	Terrestrial
3300012940_35	Terrestrial
3300011546_3	Terrestrial
3300011898_4	Terrestrial
3300011953_3	Terrestrial
3300012862_9	Terrestrial
3300011146_1	Terrestrial
3300011715_2	Terrestrial
3300011814_2	Terrestrial
